,lat,lng
478,37.1030759,-76.3876162
479,37.1030782,-76.3876212
480,37.1030795,-76.3876185
481,37.1030815,-76.3876233
482,37.1030827,-76.3876205
483,37.1030844,-76.387625
484,37.1030853,-76.3876221
485,37.1030869,-76.3876263
486,37.1030875,-76.3876231
487,37.1030888,-76.3876271
488,37.1030892,-76.3876235
489,37.1030901,-76.3876272
490,37.1030904,-76.3876233
491,37.1030913,-76.3876269
492,37.1030923,-76.387626
493,37.1030915,-76.3876218
494,37.103093,-76.3876246
495,37.1030919,-76.3876201
496,37.1030935,-76.3876227
497,37.1030922,-76.3876178
498,37.1030937,-76.3876204
499,37.1030925,-76.3876151
500,37.1030938,-76.3876178
501,37.1030927,-76.3876121
502,37.1030938,-76.3876149
503,37.1030928,-76.3876086
504,37.1030936,-76.3876116
505,37.1030928,-76.3876047
506,37.1030935,-76.387608
507,37.1030926,-76.3876002
508,37.1030935,-76.387604
509,37.1030926,-76.3875955
510,37.1030935,-76.3875995
511,37.1030927,-76.3875902
512,37.1030935,-76.3875947
513,37.1030928,-76.3875846
514,37.1030937,-76.3875894
515,37.103093,-76.3875786
516,37.1030939,-76.3875836
517,37.103094,-76.3875773
518,37.1030935,-76.3875687
519,37.1030942,-76.3875706
520,37.1030939,-76.3875614
521,37.1030944,-76.3875636
522,37.1030943,-76.3875538
523,37.1030946,-76.3875563
524,37.1030947,-76.3875459
525,37.1030949,-76.3875489
526,37.1030952,-76.387538
527,37.1030954,-76.3875414
528,37.1030958,-76.38753
529,37.1030959,-76.3875337
530,37.1030964,-76.3875219
531,37.1030965,-76.387526
532,37.1030971,-76.3875135
533,37.1030973,-76.387518
534,37.103098,-76.3875049
535,37.1030982,-76.3875096
536,37.103099,-76.387496
537,37.103099,-76.3875012
538,37.1031,-76.3874868
539,37.1030999,-76.3874924
540,37.103101,-76.3874833
541,37.1031017,-76.3874725
542,37.103102,-76.3874739
543,37.1031028,-76.3874625
544,37.103103,-76.3874641
545,37.103104,-76.3874523
546,37.1031042,-76.3874544
547,37.1031052,-76.3874418
548,37.1031055,-76.3874445
549,37.1031065,-76.387431
550,37.1031067,-76.3874341
551,37.1031079,-76.3874197
552,37.1031079,-76.3874233
553,37.1031093,-76.3874085
554,37.103109,-76.3874122
555,37.1031106,-76.3873971
556,37.1031103,-76.387401
557,37.1031118,-76.3873852
558,37.1031117,-76.3873897
559,37.1031132,-76.3873732
560,37.1031132,-76.3873782
561,37.1031147,-76.3873663
562,37.1031155,-76.3873546
563,37.1031161,-76.3873543
564,37.1031172,-76.3873419
565,37.1031177,-76.3873422
566,37.1031188,-76.387329
567,37.1031194,-76.38733
568,37.1031205,-76.387316
569,37.1031211,-76.3873177
570,37.1031222,-76.3873031
571,37.1031227,-76.3873054
572,37.1031239,-76.3872904
573,37.1031244,-76.387293
574,37.1031255,-76.3872776
575,37.1031261,-76.3872805
576,37.1031271,-76.387265
577,37.1031278,-76.3872679
578,37.1031287,-76.3872521
579,37.1031295,-76.3872552
580,37.1031303,-76.3872391
581,37.1031311,-76.3872426
582,37.1031319,-76.3872259
583,37.1031326,-76.3872299
584,37.1031334,-76.3872127
585,37.1031341,-76.3872172
586,37.1031355,-76.3872045
587,37.1031357,-76.387193
588,37.1031369,-76.3871917
589,37.1031372,-76.3871797
590,37.1031381,-76.3871788
591,37.1031386,-76.3871664
592,37.1031393,-76.3871657
593,37.10314,-76.3871529
594,37.1031407,-76.3871526
595,37.1031413,-76.3871392
596,37.1031422,-76.3871395
597,37.1031428,-76.3871249
598,37.1031438,-76.3871264
599,37.1031444,-76.3871112
600,37.1031454,-76.3871131
601,37.1031462,-76.3870975
602,37.1031469,-76.3870999
603,37.1031479,-76.3870838
604,37.1031486,-76.3870868
605,37.1031497,-76.38707
606,37.1031504,-76.3870736
607,37.1031514,-76.3870562
608,37.1031522,-76.3870605
609,37.1031531,-76.3870424
610,37.1031539,-76.3870472
611,37.1031554,-76.3870338
612,37.1031558,-76.3870216
613,37.1031569,-76.3870203
614,37.1031574,-76.3870076
615,37.1031584,-76.3870067
616,37.1031589,-76.3869934
617,37.1031598,-76.3869931
618,37.1031604,-76.3869791
619,37.1031612,-76.3869793
620,37.1031618,-76.3869648
621,37.1031626,-76.3869656
622,37.1031633,-76.3869504
623,37.103164,-76.3869517
624,37.1031648,-76.386936
625,37.1031653,-76.3869377
626,37.1031662,-76.3869216
627,37.1031665,-76.3869238
628,37.1031674,-76.3869068
629,37.1031677,-76.3869096
630,37.1031687,-76.3868921
631,37.1031689,-76.3868953
632,37.1031699,-76.3868773
633,37.1031701,-76.3868812
634,37.1031714,-76.3868669
635,37.1031718,-76.3868551
636,37.1031727,-76.3868526
637,37.1031733,-76.3868404
638,37.1031742,-76.3868382
639,37.1031748,-76.3868257
640,37.1031757,-76.3868239
641,37.1031765,-76.3868108
642,37.1031772,-76.3868095
643,37.1031781,-76.3867961
644,37.1031789,-76.3867952
645,37.1031797,-76.386781
646,37.1031805,-76.3867809
647,37.1031814,-76.3867661
648,37.103182,-76.3867666
649,37.1031831,-76.3867512
650,37.1031836,-76.3867525
651,37.1031847,-76.3867362
652,37.1031853,-76.3867384
653,37.1031867,-76.3867241
654,37.1031872,-76.386714
655,37.1031881,-76.3867097
656,37.1031887,-76.386699
657,37.1031896,-76.3866954
658,37.1031902,-76.386684
659,37.103191,-76.3866811
660,37.1031917,-76.386669
661,37.1031922,-76.3866669
662,37.1031932,-76.3866538
663,37.1031935,-76.3866526
664,37.1031946,-76.3866388
665,37.1031947,-76.3866383
666,37.1031959,-76.3866239
667,37.1031959,-76.3866241
668,37.1031972,-76.3866087
669,37.1031972,-76.3866099
670,37.1031984,-76.3865938
671,37.1031984,-76.3865956
672,37.1031996,-76.3865786
673,37.1031997,-76.3865812
674,37.1032008,-76.3865639
675,37.1032009,-76.3865667
676,37.1032018,-76.386552
677,37.1032028,-76.3865411
678,37.1032028,-76.3865373
679,37.1032038,-76.3865257
680,37.1032039,-76.3865227
681,37.1032049,-76.3865102
682,37.1032049,-76.3865081
683,37.103206,-76.3864949
684,37.1032059,-76.3864936
685,37.103207,-76.3864796
686,37.1032068,-76.3864789
687,37.103208,-76.386464
688,37.1032077,-76.3864644
689,37.1032089,-76.3864486
690,37.1032086,-76.3864498
691,37.1032097,-76.3864332
692,37.1032094,-76.3864351
693,37.1032106,-76.3864181
694,37.1032103,-76.3864206
695,37.1032116,-76.386403
696,37.1032112,-76.386406
697,37.1032127,-76.386388
698,37.1032123,-76.3863915
699,37.1032137,-76.3863769
700,37.1032145,-76.3863653
701,37.1032151,-76.3863624
702,37.1032159,-76.3863497
703,37.1032162,-76.3863479
704,37.1032174,-76.3863347
705,37.1032174,-76.3863334
706,37.1032187,-76.3863193
707,37.1032185,-76.3863188
708,37.1032199,-76.3863035
709,37.1032196,-76.3863043
710,37.1032209,-76.3862883
711,37.1032208,-76.3862898
712,37.103222,-76.386273
713,37.1032217,-76.3862751
714,37.1032231,-76.3862578
715,37.1032226,-76.3862603
716,37.1032242,-76.3862424
717,37.1032235,-76.3862454
718,37.1032253,-76.3862269
719,37.1032244,-76.3862306
720,37.1032262,-76.3862113
721,37.1032253,-76.3862158
722,37.103226,-76.386201
723,37.1032274,-76.3861879
724,37.1032269,-76.3861863
725,37.1032281,-76.3861724
726,37.103228,-76.3861717
727,37.1032289,-76.3861572
728,37.1032289,-76.386157
729,37.1032298,-76.3861419
730,37.1032298,-76.3861423
731,37.1032309,-76.3861262
732,37.1032307,-76.3861276
733,37.103232,-76.386111
734,37.1032318,-76.3861128
735,37.1032331,-76.3860956
736,37.1032327,-76.386098
737,37.1032343,-76.3860803
738,37.1032336,-76.3860831
739,37.1032353,-76.3860647
740,37.1032348,-76.3860684
741,37.1032363,-76.3860493
742,37.103236,-76.3860535
743,37.1032372,-76.3860387
744,37.1032379,-76.386026
745,37.1032382,-76.3860239
746,37.1032391,-76.3860107
747,37.1032393,-76.386009
748,37.1032401,-76.3859955
749,37.1032403,-76.3859942
750,37.1032411,-76.3859802
751,37.1032414,-76.3859795
752,37.1032422,-76.3859648
753,37.1032426,-76.385965
754,37.1032433,-76.3859492
755,37.1032439,-76.3859504
756,37.1032446,-76.3859337
757,37.103245,-76.3859357
758,37.1032459,-76.3859184
759,37.1032461,-76.3859209
760,37.1032472,-76.385906
761,37.1032478,-76.3858951
762,37.1032484,-76.3858911
763,37.103249,-76.3858798
764,37.1032496,-76.3858762
765,37.1032502,-76.385864
766,37.1032508,-76.3858614
767,37.1032515,-76.385848
768,37.103252,-76.3858464
769,37.1032527,-76.3858327
770,37.1032531,-76.3858316
771,37.1032538,-76.3858169
772,37.1032542,-76.3858168
773,37.1032548,-76.3858013
774,37.1032552,-76.3858018
775,37.1032557,-76.3857855
776,37.103256,-76.3857869
777,37.1032566,-76.38577
778,37.1032566,-76.385772
779,37.1032575,-76.3857548
780,37.1032572,-76.385757
781,37.1032583,-76.3857393
782,37.1032579,-76.3857422
783,37.1032589,-76.3857238
784,37.1032593,-76.3857161
785,37.1032596,-76.3857084
786,37.10326,-76.3857007
787,37.1032603,-76.3856928
788,37.1032608,-76.3856852
789,37.1032611,-76.3856831
790,37.1032617,-76.3856696
791,37.1032619,-76.3856685
792,37.1032627,-76.3856543
793,37.1032628,-76.385654
794,37.1032638,-76.3856391
795,37.1032638,-76.3856394
796,37.1032649,-76.3856239
797,37.1032647,-76.3856247
798,37.103266,-76.3856086
799,37.1032657,-76.3856097
800,37.1032671,-76.3855932
801,37.1032668,-76.3855949
802,37.1032683,-76.3855778
803,37.1032679,-76.38558
804,37.1032695,-76.385562
805,37.1032691,-76.3855653
806,37.1032707,-76.3855463
807,37.1032713,-76.3855383
808,37.1032719,-76.3855305
809,37.1032726,-76.3855227
810,37.1032731,-76.3855211
811,37.1032737,-76.3855072
812,37.1032741,-76.3855064
813,37.1032748,-76.3854919
814,37.1032752,-76.3854918
815,37.1032759,-76.3854762
816,37.1032762,-76.3854771
817,37.1032769,-76.3854611
818,37.1032771,-76.3854623
819,37.1032779,-76.3854458
820,37.103278,-76.3854474
821,37.1032789,-76.3854305
822,37.1032788,-76.3854326
823,37.1032799,-76.3854152
824,37.1032796,-76.3854177
825,37.1032808,-76.3854
826,37.1032804,-76.3854029
827,37.1032817,-76.3853845
828,37.1032813,-76.3853883
829,37.1032826,-76.3853693
830,37.1032831,-76.3853617
831,37.1032835,-76.3853542
832,37.103284,-76.3853464
833,37.1032845,-76.3853388
834,37.103285,-76.3853312
835,37.1032847,-76.3853297
836,37.103286,-76.3853158
837,37.1032857,-76.3853149
838,37.103287,-76.3853004
839,37.1032869,-76.3853002
840,37.1032881,-76.3852848
841,37.103288,-76.3852853
842,37.1032893,-76.3852693
843,37.1032892,-76.3852704
844,37.1032906,-76.385254
845,37.1032903,-76.3852555
846,37.1032918,-76.3852381
847,37.1032913,-76.3852405
848,37.1032929,-76.3852228
849,37.1032923,-76.3852258
850,37.1032938,-76.3852073
851,37.1032936,-76.385211
852,37.1032949,-76.3851918
853,37.1032955,-76.3851841
854,37.1032961,-76.3851763
855,37.1032968,-76.3851685
856,37.1032975,-76.3851603
857,37.1032981,-76.3851524
858,37.1032979,-76.3851513
859,37.1032993,-76.3851367
860,37.1032988,-76.3851362
861,37.1033005,-76.3851212
862,37.1032997,-76.3851209
863,37.1033015,-76.3851054
864,37.1033004,-76.3851058
865,37.1033025,-76.3850895
866,37.103301,-76.3850908
867,37.1033034,-76.3850734
868,37.1033019,-76.3850759
869,37.1033042,-76.3850579
870,37.1033029,-76.3850608
871,37.1033052,-76.3850423
872,37.1033038,-76.3850458
873,37.1033049,-76.3850308
874,37.1033069,-76.3850188
875,37.103306,-76.3850158
876,37.1033081,-76.385003
877,37.1033072,-76.3850006
878,37.1033094,-76.3849875
879,37.1033086,-76.3849855
880,37.10331,-76.3849705
881,37.1033124,-76.3849566
882,37.1033115,-76.3849555
883,37.103314,-76.384941
884,37.103313,-76.3849404
885,37.1033156,-76.3849253
886,37.1033143,-76.3849254
887,37.1033172,-76.3849093
888,37.1033156,-76.3849103
889,37.1033188,-76.3848935
890,37.1033169,-76.3848951
891,37.1033202,-76.3848777
892,37.1033183,-76.3848799
893,37.1033195,-76.3848646
894,37.1033224,-76.3848534
895,37.1033207,-76.3848494
896,37.1033238,-76.384837
897,37.1033221,-76.3848343
898,37.1033251,-76.384821
899,37.1033234,-76.3848193
900,37.1033265,-76.3848055
901,37.1033247,-76.3848043
902,37.1033278,-76.3847899
903,37.103326,-76.3847892
904,37.1033293,-76.384774
905,37.1033274,-76.3847743
906,37.1033306,-76.3847584
907,37.1033287,-76.3847593
908,37.103332,-76.3847428
909,37.1033299,-76.384744
910,37.1033334,-76.384727
911,37.1033313,-76.3847289
912,37.1033347,-76.3847112
913,37.1033327,-76.3847137
914,37.1033362,-76.3846952
915,37.103334,-76.3846986
916,37.1033353,-76.3846837
917,37.1033384,-76.3846714
918,37.1033367,-76.3846687
919,37.1033398,-76.3846557
920,37.103338,-76.3846538
921,37.1033412,-76.3846399
922,37.1033393,-76.384639
923,37.1033426,-76.3846246
924,37.1033406,-76.3846243
925,37.1033439,-76.3846091
926,37.1033419,-76.3846095
927,37.1033452,-76.3845938
928,37.103343,-76.3845947
929,37.1033465,-76.3845785
930,37.1033442,-76.3845798
931,37.1033478,-76.3845633
932,37.1033454,-76.384565
933,37.1033491,-76.3845481
934,37.1033465,-76.3845502
935,37.1033503,-76.3845328
936,37.1033476,-76.3845353
937,37.1033515,-76.3845175
938,37.1033489,-76.3845207
939,37.1033526,-76.3845022
940,37.1033533,-76.3844945
941,37.1033539,-76.384487
942,37.1033547,-76.3844791
943,37.1033532,-76.3844761
944,37.1033562,-76.3844636
