,lat,lng
289,37.1023051,-76.3869688
290,37.1023051,-76.3869688
291,37.1023031,-76.3869684
292,37.102305,-76.3869687
293,37.1023028,-76.3869685
294,37.1023049,-76.3869687
295,37.1023027,-76.3869684
296,37.1023048,-76.3869686
297,37.1023026,-76.3869685
298,37.1023047,-76.3869684
299,37.1023025,-76.3869686
300,37.1023047,-76.3869683
301,37.1023023,-76.3869686
302,37.1023046,-76.3869684
303,37.1023019,-76.3869688
304,37.1023046,-76.3869685
305,37.1023015,-76.3869689
306,37.1023045,-76.3869687
307,37.1023012,-76.3869689
308,37.1023045,-76.3869689
309,37.1023012,-76.3869687
310,37.1023044,-76.386969
311,37.1023044,-76.3869689
312,37.1023044,-76.3869689
313,37.1023044,-76.3869689
314,37.1023044,-76.3869689
315,37.1023043,-76.386969
316,37.1023009,-76.3869686
317,37.1023043,-76.3869692
318,37.102301,-76.3869682
319,37.1023043,-76.3869693
320,37.1023012,-76.3869677
321,37.1023044,-76.3869694
322,37.1023008,-76.3869675
323,37.1023046,-76.3869692
324,37.1023007,-76.3869676
325,37.1023046,-76.3869691
326,37.1023005,-76.3869674
327,37.1023045,-76.386969
328,37.1023006,-76.3869673
329,37.1023044,-76.3869687
330,37.1023009,-76.3869669
331,37.1023014,-76.3869666
332,37.1023045,-76.3869681
333,37.1023017,-76.386966
334,37.1023045,-76.3869678
335,37.1023021,-76.3869654
336,37.1023046,-76.3869674
337,37.1023025,-76.3869649
338,37.1023047,-76.386967
339,37.1023025,-76.3869643
340,37.1023048,-76.3869667
341,37.1023028,-76.3869638
342,37.1023048,-76.3869664
343,37.1023033,-76.3869635
344,37.1023048,-76.3869663
345,37.1023035,-76.3869634
346,37.1023048,-76.3869663
347,37.1023038,-76.3869632
348,37.1023048,-76.3869663
349,37.1023039,-76.386963
350,37.1023048,-76.3869663
351,37.1023041,-76.386963
352,37.1023048,-76.3869662
353,37.1023044,-76.3869631
354,37.1023047,-76.3869632
355,37.1023049,-76.3869662
356,37.1023049,-76.3869635
357,37.102305,-76.3869662
358,37.1023052,-76.3869637
359,37.102305,-76.3869662
360,37.1023056,-76.3869641
361,37.102305,-76.3869662
362,37.1023058,-76.3869644
363,37.1023051,-76.3869662
364,37.1023058,-76.3869647
365,37.1023052,-76.3869663
366,37.1023059,-76.386965
367,37.1023051,-76.3869662
368,37.1023056,-76.3869654
369,37.1023051,-76.3869663
370,37.1023052,-76.3869656
371,37.1023049,-76.3869663
372,37.1023051,-76.386966
373,37.1023046,-76.3869664
374,37.1023051,-76.3869662
375,37.1023046,-76.3869665
376,37.1023049,-76.3869663
377,37.1023048,-76.3869665
378,37.1023046,-76.3869667
379,37.1023047,-76.3869666
380,37.1023047,-76.3869668
381,37.1023045,-76.3869667
382,37.1023048,-76.3869671
383,37.1023042,-76.3869666
384,37.1023048,-76.3869674
385,37.1023037,-76.3869666
386,37.1023048,-76.3869678
387,37.1023033,-76.3869665
388,37.1023047,-76.3869682
389,37.1023031,-76.3869665
390,37.1023048,-76.3869685
391,37.1023031,-76.3869667
392,37.102305,-76.3869686
393,37.1023032,-76.3869668
394,37.1023051,-76.3869686
395,37.1023035,-76.3869667
396,37.1023053,-76.3869685
397,37.1023039,-76.3869665
398,37.1023054,-76.3869684
399,37.1023042,-76.3869661
400,37.1023045,-76.3869658
401,37.1023053,-76.3869679
402,37.1023044,-76.3869654
403,37.1023052,-76.3869676
404,37.1023044,-76.3869649
405,37.1023051,-76.3869674
406,37.102304,-76.3869645
407,37.102305,-76.3869672
408,37.1023038,-76.3869641
409,37.1023049,-76.386967
410,37.1023037,-76.3869638
411,37.102305,-76.3869669
412,37.1023033,-76.3869637
413,37.102305,-76.3869668
414,37.1023029,-76.3869634
415,37.1023049,-76.3869667
416,37.1023027,-76.3869631
417,37.1023048,-76.3869665
418,37.1023025,-76.3869628
419,37.1023048,-76.3869664
420,37.1023025,-76.3869626
421,37.1023023,-76.3869625
422,37.1023047,-76.3869663
423,37.1023023,-76.3869624
424,37.1023046,-76.3869662
425,37.1023023,-76.3869624
426,37.1023046,-76.3869662
427,37.1023021,-76.3869625
428,37.1023045,-76.3869663
429,37.1023019,-76.3869625
430,37.1023045,-76.3869665
431,37.1023014,-76.3869626
432,37.1023045,-76.3869667
433,37.1023007,-76.3869625
434,37.1023042,-76.3869668
435,37.1023003,-76.3869624
436,37.1023039,-76.3869668
437,37.1023001,-76.3869626
438,37.1023037,-76.3869669
439,37.1023,-76.3869627
440,37.1023037,-76.3869671
441,37.1023,-76.3869629
442,37.1023038,-76.3869672
443,37.1023001,-76.3869632
444,37.1023002,-76.3869634
445,37.102304,-76.3869676
446,37.1023004,-76.3869638
447,37.1023041,-76.3869678
448,37.1023005,-76.3869642
449,37.1023042,-76.3869682
450,37.1023007,-76.3869643
451,37.1023043,-76.3869685
452,37.1023008,-76.3869643
453,37.1023045,-76.3869687
454,37.1023009,-76.3869644
455,37.1023046,-76.3869688
456,37.102301,-76.3869645
457,37.1023046,-76.3869689
458,37.1023012,-76.3869645
459,37.1023046,-76.3869688
460,37.1023012,-76.3869644
461,37.1023046,-76.3869687
462,37.1023013,-76.3869646
463,37.1023048,-76.3869686
464,37.1023048,-76.3869685
465,37.1023049,-76.3869685
466,37.1023048,-76.3869684
467,37.1023048,-76.3869684
468,37.1023049,-76.3869684
469,37.1023012,-76.3869659
470,37.102305,-76.3869685
471,37.1023015,-76.3869662
472,37.1023051,-76.3869685
473,37.1023018,-76.3869666
474,37.1023054,-76.3869685
475,37.1023019,-76.3869669
476,37.1023055,-76.3869686
477,37.102302,-76.386967
478,37.1023056,-76.3869687
479,37.1023022,-76.3869671
480,37.1023055,-76.3869687
481,37.1023022,-76.3869673
482,37.1023054,-76.3869686
483,37.1023024,-76.3869675
484,37.1023053,-76.3869686
485,37.1023024,-76.3869676
486,37.1023053,-76.3869685
487,37.1023023,-76.386968
488,37.1023054,-76.3869684
489,37.1023026,-76.3869684
490,37.1023055,-76.3869685
491,37.1023028,-76.3869686
492,37.1023056,-76.3869686
493,37.1023056,-76.3869686
494,37.1023057,-76.3869686
495,37.1023057,-76.3869686
496,37.1023057,-76.3869685
497,37.1023057,-76.3869684
498,37.1023032,-76.3869683
499,37.1023058,-76.3869683
500,37.1023037,-76.386968
501,37.1023058,-76.3869683
502,37.1023041,-76.3869676
503,37.1023059,-76.3869682
504,37.1023044,-76.3869674
505,37.102306,-76.386968
506,37.1023047,-76.3869671
507,37.1023062,-76.3869678
508,37.102305,-76.3869668
509,37.1023063,-76.3869675
510,37.1023053,-76.3869666
511,37.1023064,-76.3869673
512,37.1023057,-76.3869665
513,37.1023064,-76.3869672
514,37.1023058,-76.3869664
515,37.1023061,-76.3869672
516,37.1023058,-76.3869663
517,37.1023057,-76.3869671
518,37.1023058,-76.3869664
519,37.1023054,-76.3869671
520,37.1023055,-76.3869665
521,37.1023052,-76.3869672
522,37.1023052,-76.3869672
523,37.1023053,-76.3869672
524,37.1023054,-76.3869672
525,37.1023055,-76.3869673
526,37.1023055,-76.3869672
527,37.1023053,-76.3869669
528,37.1023056,-76.3869672
529,37.1023052,-76.3869671
530,37.1023056,-76.3869672
531,37.1023051,-76.3869669
532,37.1023055,-76.3869671
533,37.1023048,-76.3869664
534,37.1023052,-76.3869668
535,37.1023046,-76.3869656
536,37.102305,-76.3869661
537,37.1023046,-76.3869647
538,37.102305,-76.3869649
539,37.1023047,-76.3869638
540,37.1023051,-76.3869634
541,37.1023049,-76.3869626
542,37.1023055,-76.3869617
543,37.1023053,-76.3869612
544,37.102306,-76.3869598
545,37.1023058,-76.3869596
546,37.1023067,-76.3869575
547,37.1023071,-76.3869562
548,37.1023075,-76.3869549
549,37.1023079,-76.3869534
550,37.1023082,-76.3869519
551,37.1023086,-76.3869504
552,37.102309,-76.3869487
553,37.1023094,-76.3869469
554,37.1023082,-76.3869467
555,37.1023101,-76.3869431
556,37.1023087,-76.3869432
557,37.1023108,-76.3869391
558,37.1023091,-76.3869394
559,37.1023115,-76.3869348
560,37.1023095,-76.3869354
561,37.102312,-76.3869301
562,37.10231,-76.386931
563,37.1023124,-76.3869253
564,37.1023105,-76.3869263
565,37.1023128,-76.38692
566,37.1023108,-76.3869214
567,37.1023133,-76.3869144
568,37.102311,-76.3869161
569,37.1023138,-76.3869086
570,37.1023113,-76.3869103
571,37.1023144,-76.3869024
572,37.1023115,-76.3869043
573,37.102315,-76.3868958
574,37.102312,-76.3868982
575,37.1023157,-76.386889
576,37.1023161,-76.3868856
577,37.1023138,-76.386885
578,37.1023169,-76.3868786
579,37.1023148,-76.3868779
580,37.1023178,-76.3868713
581,37.1023158,-76.3868706
582,37.1023188,-76.3868639
583,37.1023171,-76.3868631
584,37.1023199,-76.3868563
585,37.1023184,-76.3868552
586,37.1023213,-76.3868485
587,37.1023194,-76.3868472
588,37.1023225,-76.3868403
589,37.1023202,-76.3868392
590,37.1023235,-76.3868321
591,37.1023211,-76.3868313
592,37.1023242,-76.3868238
593,37.1023217,-76.3868238
594,37.1023247,-76.3868163
595,37.1023221,-76.3868165
596,37.1023223,-76.3868098
597,37.1023253,-76.386806
598,37.1023225,-76.3868035
599,37.1023255,-76.3868
600,37.1023226,-76.3867979
601,37.1023255,-76.3867947
602,37.1023226,-76.3867933
603,37.1023254,-76.3867905
604,37.1023224,-76.3867896
605,37.102325,-76.3867874
606,37.1023219,-76.3867867
607,37.1023243,-76.3867854
608,37.1023211,-76.3867848
609,37.1023233,-76.3867844
610,37.1023199,-76.3867835
611,37.1023219,-76.3867841
612,37.1023185,-76.3867828
613,37.1023204,-76.3867841
614,37.1023171,-76.3867822
615,37.1023189,-76.3867843
616,37.1023157,-76.3867818
617,37.1023175,-76.3867842
618,37.1023144,-76.3867819
619,37.1023132,-76.386782
620,37.1023156,-76.3867841
621,37.1023122,-76.3867821
622,37.1023146,-76.386784
623,37.1023113,-76.3867821
624,37.1023139,-76.3867837
625,37.1023108,-76.386782
626,37.1023135,-76.3867835
627,37.1023106,-76.3867816
628,37.1023134,-76.3867835
629,37.1023106,-76.3867816
630,37.1023136,-76.3867834
631,37.1023108,-76.3867821
632,37.102314,-76.3867835
633,37.1023114,-76.3867827
634,37.1023146,-76.3867837
635,37.1023119,-76.3867836
636,37.1023153,-76.3867842
637,37.1023127,-76.3867841
638,37.1023159,-76.3867848
639,37.1023136,-76.3867845
640,37.1023164,-76.3867853
641,37.1023167,-76.3867855
642,37.1023169,-76.3867856
643,37.1023172,-76.3867857
644,37.1023156,-76.3867849
645,37.1023177,-76.3867856
646,37.102316,-76.3867849
647,37.1023181,-76.3867855
648,37.1023167,-76.3867848
649,37.1023185,-76.3867855
650,37.1023172,-76.3867847
651,37.1023188,-76.3867854
652,37.1023173,-76.3867845
653,37.1023191,-76.3867853
654,37.1023173,-76.3867842
655,37.1023192,-76.3867853
656,37.1023172,-76.386784
657,37.1023192,-76.3867852
658,37.102317,-76.3867839
659,37.1023191,-76.3867851
660,37.102317,-76.3867838
661,37.1023191,-76.3867849
662,37.1023191,-76.3867849
663,37.1023173,-76.386783
664,37.1023192,-76.3867847
665,37.1023173,-76.3867828
666,37.1023193,-76.3867846
667,37.1023173,-76.3867826
668,37.1023194,-76.3867844
669,37.1023174,-76.3867827
670,37.1023194,-76.3867842
671,37.1023173,-76.3867829
672,37.1023195,-76.3867842
673,37.1023173,-76.3867831
674,37.1023197,-76.3867843
675,37.1023174,-76.3867834
676,37.1023202,-76.3867845
677,37.1023175,-76.3867835
678,37.102321,-76.3867847
679,37.102318,-76.3867839
680,37.1023221,-76.3867849
681,37.1023189,-76.3867844
682,37.1023235,-76.3867853
683,37.1023199,-76.3867847
684,37.1023212,-76.3867848
685,37.1023262,-76.3867859
686,37.102323,-76.3867852
687,37.1023283,-76.3867864
688,37.102325,-76.3867857
689,37.1023306,-76.386787
690,37.1023273,-76.3867862
691,37.1023332,-76.3867877
692,37.1023299,-76.386787
693,37.1023361,-76.3867884
694,37.1023332,-76.3867877
695,37.1023392,-76.3867894
696,37.1023366,-76.3867884
697,37.1023426,-76.3867904
698,37.1023401,-76.3867893
699,37.1023463,-76.3867914
700,37.1023439,-76.3867902
701,37.1023503,-76.3867926
702,37.1023479,-76.3867912
703,37.1023546,-76.3867937
704,37.1023522,-76.3867924
705,37.1023592,-76.3867948
706,37.1023568,-76.3867934
707,37.1023641,-76.3867961
708,37.1023617,-76.3867945
709,37.1023692,-76.3867972
710,37.102367,-76.3867955
711,37.1023746,-76.3867983
712,37.1023775,-76.3867989
713,37.1023804,-76.3867995
714,37.1023833,-76.3868002
715,37.1023837,-76.3867979
716,37.1023893,-76.3868015
717,37.1023894,-76.3867991
718,37.1023955,-76.3868029
719,37.1023956,-76.3868002
720,37.1024017,-76.3868043
721,37.1024017,-76.386801
722,37.1024078,-76.3868055
723,37.1024077,-76.3868018
724,37.1024139,-76.3868065
725,37.1024137,-76.3868026
726,37.1024194,-76.3868076
727,37.1024193,-76.3868037
728,37.1024245,-76.3868085
729,37.1024244,-76.386805
730,37.1024291,-76.3868096
731,37.1024288,-76.386806
732,37.1024328,-76.3868106
733,37.1024323,-76.3868068
734,37.1024358,-76.3868076
735,37.102437,-76.3868118
736,37.1024381,-76.3868121
737,37.102439,-76.3868123
738,37.1024394,-76.3868076
739,37.1024401,-76.3868125
740,37.10244,-76.386807
741,37.1024403,-76.3868123
742,37.1024404,-76.3868061
743,37.1024399,-76.3868117
744,37.1024402,-76.3868049
745,37.1024393,-76.3868108
746,37.1024393,-76.3868038
747,37.1024384,-76.3868097
748,37.1024386,-76.3868027
749,37.1024375,-76.3868087
750,37.1024379,-76.3868018
751,37.1024368,-76.3868077
752,37.1024372,-76.386801
753,37.1024364,-76.3868068
754,37.102437,-76.3868003
755,37.1024363,-76.386806
756,37.1024368,-76.3867997
757,37.1024367,-76.3868054
758,37.102437,-76.3867993
759,37.1024372,-76.3868049
760,37.1024375,-76.3868048
761,37.1024378,-76.3868048
762,37.102438,-76.3868049
763,37.1024376,-76.3867991
764,37.1024383,-76.3868051
765,37.1024372,-76.3867993
766,37.1024385,-76.3868054
767,37.1024369,-76.3867999
768,37.1024385,-76.3868058
769,37.1024367,-76.3868007
770,37.1024384,-76.3868063
771,37.1024365,-76.3868013
772,37.1024383,-76.3868068
773,37.1024364,-76.3868018
774,37.1024382,-76.3868071
775,37.1024362,-76.3868023
776,37.1024383,-76.3868075
777,37.102436,-76.3868028
778,37.1024384,-76.3868077
779,37.1024362,-76.3868035
780,37.1024384,-76.386808
781,37.1024364,-76.3868041
782,37.1024385,-76.3868082
783,37.1024361,-76.3868047
784,37.1024387,-76.3868087
785,37.1024361,-76.386805
786,37.102436,-76.3868054
787,37.1024387,-76.3868092
788,37.1024357,-76.3868059
789,37.1024387,-76.3868096
790,37.1024358,-76.3868063
791,37.1024387,-76.3868099
792,37.1024357,-76.3868066
793,37.1024387,-76.3868102
794,37.1024358,-76.3868067
795,37.1024386,-76.3868103
796,37.1024358,-76.386807
797,37.1024386,-76.3868104
798,37.1024357,-76.3868074
799,37.1024386,-76.3868105
800,37.1024358,-76.3868076
801,37.1024384,-76.3868108
802,37.1024359,-76.3868074
803,37.1024382,-76.3868108
804,37.1024358,-76.3868074
805,37.102438,-76.3868107
806,37.1024358,-76.3868076
807,37.1024359,-76.3868075
808,37.1024377,-76.3868104
809,37.1024367,-76.386807
810,37.1024376,-76.3868102
811,37.1024374,-76.3868065
812,37.1024377,-76.3868097
813,37.1024378,-76.3868063
814,37.102438,-76.3868093
815,37.1024381,-76.3868062
816,37.1024383,-76.386809
817,37.1024384,-76.386806
818,37.1024386,-76.3868089
819,37.1024386,-76.3868058
820,37.1024388,-76.3868088
821,37.1024387,-76.3868059
822,37.1024388,-76.3868088
823,37.1024388,-76.3868061
824,37.1024388,-76.386809
825,37.1024387,-76.386806
826,37.1024388,-76.3868062
827,37.1024388,-76.3868091
828,37.1024383,-76.3868064
829,37.1024388,-76.3868091
830,37.1024375,-76.386807
831,37.1024388,-76.3868093
832,37.102437,-76.3868075
833,37.1024387,-76.3868098
834,37.1024368,-76.3868076
835,37.1024385,-76.3868102
836,37.1024367,-76.3868078
837,37.1024383,-76.3868104
838,37.1024367,-76.3868081
839,37.1024382,-76.3868105
840,37.1024366,-76.3868079
841,37.1024381,-76.3868105
842,37.1024363,-76.3868075
843,37.1024379,-76.3868102
844,37.1024362,-76.3868074
845,37.1024376,-76.38681
846,37.102436,-76.3868073
847,37.1024375,-76.3868098
848,37.1024357,-76.3868072
849,37.1024374,-76.3868098
850,37.1024356,-76.3868072
851,37.1024374,-76.3868099
852,37.1024374,-76.3868099
853,37.1024349,-76.3868074
854,37.1024374,-76.3868102
855,37.1024346,-76.3868075
856,37.1024372,-76.3868104
857,37.1024345,-76.3868075
858,37.102437,-76.3868105
859,37.1024342,-76.3868076
860,37.1024368,-76.3868104
861,37.1024336,-76.3868078
862,37.1024366,-76.3868104
863,37.1024331,-76.386808
864,37.1024364,-76.3868104
865,37.1024328,-76.3868082
866,37.1024362,-76.3868106
867,37.1024324,-76.3868083
868,37.102436,-76.3868107
869,37.102432,-76.3868085
870,37.1024359,-76.3868107
871,37.1024317,-76.3868088
872,37.1024358,-76.3868107
873,37.1024313,-76.3868091
874,37.1024312,-76.3868094
875,37.1024356,-76.3868109
876,37.1024314,-76.3868096
877,37.1024357,-76.3868112
878,37.1024318,-76.3868097
879,37.1024358,-76.3868115
880,37.102432,-76.3868099
881,37.1024361,-76.3868116
882,37.1024322,-76.38681
883,37.1024363,-76.3868117
884,37.1024328,-76.38681
885,37.1024365,-76.3868117
886,37.1024332,-76.3868097
887,37.1024369,-76.3868116
888,37.1024335,-76.3868096
889,37.1024373,-76.3868115
890,37.1024339,-76.3868095
891,37.1024376,-76.3868114
892,37.102434,-76.3868093
893,37.1024379,-76.3868113
894,37.1024342,-76.3868091
895,37.102438,-76.3868112
896,37.102438,-76.3868111
897,37.1024381,-76.386811
898,37.1024381,-76.3868109
899,37.1024381,-76.3868109
900,37.1024381,-76.3868109
901,37.1024381,-76.3868109
902,37.102438,-76.3868109
903,37.1024347,-76.3868085
904,37.1024379,-76.3868108
905,37.1024347,-76.3868086
906,37.1024377,-76.3868106
907,37.1024346,-76.3868087
908,37.1024376,-76.3868104
909,37.1024346,-76.3868088
910,37.1024376,-76.3868101
911,37.1024348,-76.3868087
912,37.1024377,-76.38681
913,37.1024353,-76.3868087
914,37.102438,-76.38681
915,37.1024357,-76.3868086
916,37.1024385,-76.3868099
917,37.1024361,-76.3868087
918,37.1024389,-76.3868098
919,37.1024363,-76.3868088
920,37.1024392,-76.3868098
921,37.1024393,-76.3868099
922,37.1024394,-76.3868099
923,37.1024394,-76.3868099
924,37.1024395,-76.3868098
925,37.1024395,-76.3868098
926,37.1024372,-76.3868083
927,37.1024396,-76.3868098
928,37.1024375,-76.3868083
929,37.1024396,-76.3868097
930,37.1024379,-76.3868083
931,37.1024397,-76.3868096
932,37.1024381,-76.3868082
933,37.1024397,-76.3868096
934,37.1024384,-76.3868081
935,37.1024398,-76.3868095
936,37.1024383,-76.3868081
937,37.1024398,-76.3868094
938,37.102438,-76.3868081
939,37.1024396,-76.3868094
940,37.1024379,-76.3868079
941,37.1024393,-76.3868094
942,37.1024378,-76.3868076
