time,Barometer,Bar6hourMaxs,Bar6hourMins,TempIn,HumIn,TempOut,Temp6hourMaxs,Temp6hourMins,HumOut,WindSpeed,WindDir
1681754267.0,996.3,997.4,996.3,28.3,20,18.9,32.5,17.4,32,1.7881090746535537,281
1681754277.0,996.3,997.4,996.3,28.3,20,18.9,32.5,17.4,32,1.3410818059901652,230
1681754287.0,996.4,997.4,996.3,29.1,20,18.9,32.5,17.4,32,1.7881090746535537,219
1681754297.0,996.4,997.4,996.3,29.1,20,19.0,32.5,17.4,32,0.44702726866338843,182
1681754307.0,996.4,997.4,996.3,29.1,20,19.0,32.5,17.4,32,1.7881090746535537,123
1681754317.0,996.4,997.4,996.3,29.1,20,19.1,32.5,17.4,32,0.8940545373267769,134
1681754327.0,996.4,997.4,996.3,29.1,20,19.1,32.5,17.4,32,1.3410818059901652,194
1681754337.0,996.4,997.4,996.3,29.1,20,19.1,32.5,17.4,32,0.8940545373267769,269
1681754347.0,996.1,997.4,996.1,29.6,20,19.2,32.5,17.4,32,1.7881090746535537,219
1681754357.0,996.1,997.4,996.1,29.6,20,19.2,32.5,17.4,32,0.8940545373267769,217
1681754367.0,996.1,997.4,996.1,29.6,20,19.2,32.5,17.4,32,0.0,204
1681754377.0,996.1,997.4,996.1,29.6,20,19.2,32.5,17.4,31,0.0,61
1681754387.0,996.1,997.4,996.1,29.6,20,19.3,32.5,17.4,31,0.0,193
1681754397.0,996.1,997.4,996.1,29.6,20,19.3,32.5,17.4,31,0.0,155
1681754407.0,996.4,997.4,996.1,30.6,19,19.3,32.5,17.4,31,0.44702726866338843,224
1681754417.0,996.4,997.4,996.1,30.6,19,19.3,32.5,17.4,31,0.0,185
1681754427.0,996.4,997.4,996.1,30.6,19,19.3,32.5,17.4,31,0.44702726866338843,271
1681754437.0,996.4,997.4,996.1,30.6,19,19.4,32.5,17.4,31,0.8940545373267769,268
1681754447.0,996.4,997.4,996.1,30.6,19,19.4,32.5,17.4,31,1.3410818059901652,243
1681754457.0,996.4,997.4,996.1,30.6,19,19.4,32.5,17.4,31,0.8940545373267769,248
1681754467.0,996.4,997.4,996.1,31.8,18,19.4,32.5,17.4,31,0.8940545373267769,235
1681754477.0,996.4,997.4,996.1,31.8,18,19.4,32.5,17.4,32,1.3410818059901652,245
1681754487.0,996.4,997.4,996.1,31.8,18,19.4,32.5,17.4,32,0.8940545373267769,107
1681754497.0,996.4,997.4,996.1,31.8,18,19.5,32.5,17.4,32,0.8940545373267769,185
1681754507.0,996.4,997.4,996.1,31.8,18,19.5,32.5,17.4,32,0.44702726866338843,210
1681754517.0,996.4,997.4,996.1,31.8,18,19.5,32.5,17.4,32,0.8940545373267769,84
