Trajectory Type,Speed,Wind X,Wind Y,Motor Affected,Full Loss,Partial Loss,Turbulence,Saturation RPM,Mean TTE,Sum TTE,Max TTE,Median TTE,Std TTE,TTF,TTC,Completed,TOC,Cross Corridor,Variance,Final SOC
triangle,4.42225710236065,0,0,8,0,0,0,2500,1.93435596807327,8091.4110144505,113.310623587675,0.415998862873258,12.9416414023086,41.83,NaN,0,0.56,1,0.000464513391129885,0.960125862586382
triangle,4.18121730583927,0,0,8,0,0,1,2500,1.83107135736705,7913.89040654039,114.231406887075,0.438082501126765,12.4969053461132,43.22,NaN,0,0.53,1,0.000416125912359476,0.959777398208254
square,3.90268116071149,0.23777336556933,1.74392404255029,8,0,0,0,2500,3.59747646632438,12051.5461621867,95.1757035795389,0.260888770754305,16.7400498242851,33.5,NaN,0,4.11,1,0.000364250811698606,0.967697633323496
triangle,4.43009002659235,0.23777336556933,1.74392404255029,8,0,0,1,2500,1.92380503938705,8035.73364951969,114.477166566731,0.299818553235917,13.320678414135,41.77,NaN,0,0.58,1,0.000461334997026524,0.959829614297633
triangle,3.27552578503903,6.40753847559277,8.65525414861871,8,0,0,0,2500,13.9250060695413,7839.77841715178,122.619494940062,0.232778294695347,38.123745780045,5.63,NaN,0,0.9,1,0.000149134765377199,0.994041090162111
triangle,3.27720343148472,6.40753847559277,8.65525414861871,8,0,0,1,2500,14.2863839587969,8228.95716026703,122.872790006851,0.240046854923334,38.5990540594771,5.76,NaN,0,0.81,1,0.000138645644500331,0.994028716771573
square,4.00756157155231,11.8307840022747,14.0337977233055,8,0,0,0,2500,31.375685019513,16032.9750449711,113.969973292396,5.27256516926193,46.2320607397037,5.11,NaN,0,3.44,1,0.000463147580216421,0.99509296767301
square,4.75409744677009,11.8307840022747,14.0337977233055,8,0,0,1,2500,29.8005598498983,15645.2939211966,113.664188359197,4.81868801448491,45.2898732498133,5.25,NaN,0,3.51,1,0.000367686707977493,0.995093228729219
triangle,3.08459559582909,0,0,1,0,0,0,5500,7.06447358683451,64124.2267476968,140.465870505869,1.80818032442981,26.0211066951943,90.77,NaN,0,42.02,3,0.000356714320209978,0.941877434804099
triangle,3.37841368624475,0,0,1,0,0,1,5500,8.91415253974057,62434.724388343,139.984536228586,2.03911889242832,29.8682178833108,70.04,NaN,0,35.8,3,0.000462843323625001,0.954416239993378
triangle,3.72204409838932,2.93219807339459,3.37556208202558,1,0,0,0,5500,6.50266406100447,59330.3068926048,140.876515670409,1.35164910789234,24.9631473611642,91.24,NaN,0,36.57,3,0.000379613067037398,0.940800043983492
square,4.62230177020057,2.93219807339459,3.37556208202558,1,0,0,1,5500,4.81032872205027,42494.443930592,127.71249709451,0.956092327989949,18.8921154622595,88.34,NaN,0,18.05,2,0.000400553166859559,0.939565282023381
square,4.30269906483071,5.4193675414145,9.87400833592445,1,0,0,0,5500,317.240826147807,11059966.921991,852.379331837071,96.5219950810828,300.939807463733,348.63,NaN,0,343.52,1,0.000174777685242554,0.807061852166296
square,3.80698228624918,5.4193675414145,9.87400833592445,1,0,0,1,5500,212.70398119064,8381174.9708548,459.504406474159,163.47006707411,149.737040037926,394.03,NaN,0,388.36,1,7.31429507548498e-05,0.784941874648428
square,3.66333047748526,11.3421941069864,11.289230850563,1,0,0,0,5500,1215.3946528061,49766764.8484514,3524.53223955436,389.429412072969,1195.79339956067,409.47,NaN,0,406.15,1,0.00154755976584984,0.775810188529519
square,3.69601531943223,11.3421941069864,11.289230850563,1,0,0,1,5500,1058.58231326705,42964680.3485697,2942.54273702682,458.687207448962,980.184095851349,405.87,NaN,0,401.96,1,0.00106306743112627,0.776620187260864
square,4.86008125221498,0,0,2,0,0,0,1000,1.03888588128036,9827.86043691222,1.91235892612448,1.14548653216746,0.514607475171261,NaN,94.59,1,0,0,0.00101226169051783,0.901587035567382
square,3.0948029240583,0,0,2,0,0,1,1000,1.3893608539589,19363.5222216251,2.7199194149236,1.47506880775752,0.740815953857576,NaN,139.36,1,29.47,2,0.0004430083883884,0.858157506519095
triangle,4.08981179648934,3.67983079440082,3.97341078666903,2,0,0,0,1000,1.00354905203699,10818.2587809587,2.34466362069494,0.860769041529991,0.670726062597258,NaN,107.79,1,14.19,1,0.000778286594589662,0.889626496628032
square,4.7872653918672,3.67983079440082,3.97341078666903,2,0,0,1,1000,0.884758748360295,8459.17839307278,1.98242792862939,0.967143418306037,0.49968839275144,NaN,95.6,1,0,0,0.00097817309315266,0.901359835884134
triangle,3.3909535272676,6.51830689858508,5.23095778165774,2,0,0,0,1000,0.983276184739284,12658.6976023335,2.31587082231048,0.829071625678251,0.673064247857514,NaN,128.73,1,16.86,1,0.000534723205717792,0.869410617342563
triangle,4.44350654699859,6.51830689858508,5.23095778165774,2,0,0,1,1000,0.780753314981883,7941.82271999571,1.9999981281705,0.669854597022535,0.53426429513192,NaN,101.71,1,0,0,0.000886986280692259,0.895248409545244
triangle,4.84548914037818,12.9121648224371,10.3534216769332,2,0,0,0,1000,1.88678978696233,17166.0134817833,25.5994749689066,0.493561441993967,3.61080032187963,90.98,NaN,0,25.18,2,0.00068516279782116,0.898616529371906
triangle,3.57189371284073,12.9121648224371,10.3534216769332,2,0,0,1,1000,2.93901220753351,22739.1374496867,103.941958020213,0.727766499111923,14.735527325088,77.37,NaN,0,3.17,2,0.000226612621412844,0.914416900408062
square,4.67793919466,0,0,3,0,0,0,2500,1.08673856985102,10225.1232037283,2.13193786558396,0.930833364191229,0.645204516262312,94.09,NaN,0,9.49,1,0.000980387013810147,0.910998779825024
triangle,3.94124943121308,0,0,3,0,0,1,2500,1.35866376435151,14681.7206375824,2.17288303432329,1.5071838184932,0.60493961004001,NaN,108.05,1,20.07,3,0.000761389583581878,0.900468965723585
triangle,4.00777554692098,1.34545771765499,3.74509233820973,3,0,0,0,2500,1.69565256024101,18311.3519980426,2.42500945493703,1.93739033310684,0.626874175851577,NaN,107.98,1,49.01,3,0.000768765633672021,0.89999842381952
square,3.61549116406188,1.34545771765499,3.74509233820973,3,0,0,1,2500,1.29985602215364,15450.0886793182,2.62205838883955,1.34497477131175,0.754864099582416,118.86,NaN,0,23.8,1,0.000601146913989397,0.890894100560765
triangle,4.57622685679709,7.37786466898782,6.81229640409373,3,0,0,0,2500,30.2224662382767,162717.758226882,187.052462553227,2.88724422227446,56.420945002841,53.84,NaN,0,39.11,2,0.00214084243063651,0.941463842337522
square,4.33702442850709,7.37786466898782,6.81229640409373,3,0,0,1,2500,38.8428550176436,163955.691029473,218.884083556697,2.21148968977391,63.1944633083094,42.21,NaN,0,25.53,2,0.0028591351605665,0.948427472900762
triangle,3.60163803613898,10.1077794360175,12.7992035293625,3,0,0,0,2500,44.0266018000086,62517.7745560122,140.915460466925,42.8341833755802,35.7342622816295,14.2,NaN,0,11.75,1,0.00523391550281544,0.981448924118459
square,4.96180727209372,10.1077794360175,12.7992035293625,3,0,0,1,2500,5.76671115287441,48584.5414629669,128.521611829467,2.88656199858293,16.886399860824,84.25,NaN,0,56.37,2,0.000381612873086664,0.917086988335287
triangle,4.19505315363566,0,0,4,0,0,0,5500,4.38055523305616,28092.5007095891,99.7264529779196,1.38169505399248,15.8427334601843,64.13,NaN,0,21.64,2,0.000761363306927658,0.958990634923875
triangle,4.88746308239158,0,0,4,0,0,1,5500,4.23468798432476,23070.5801386013,100.998842788435,1.28018835947381,15.823591993957,54.48,NaN,0,13.44,2,0.000866631242614874,0.963129955924244
square,3.05171494216628,3.64193412297178,2.88379148929005,4,0,0,0,5500,2.02780230495956,56579.7399129816,12.1368930005338,1.69558631775812,1.70366745089033,279.02,NaN,0,125.91,2,0.000217675499312484,0.846893237159483
triangle,4.29260391470131,3.64193412297178,2.88379148929005,4,0,0,1,5500,5.1846260464747,41243.7001997063,96.9325779403202,1.38899519083155,17.9601172052259,79.55,NaN,0,23.34,2,0.000632481344241447,0.947998088932069
triangle,4.65906564905303,6.86156330389756,9.68567333170781,4,0,0,0,5500,22.226226288749,308122.175040928,97.1252509091236,21.5112435778341,25.3150321571238,138.63,NaN,0,100.53,1,0.000127942515855377,0.920110401916451
triangle,3.74506847979908,6.86156330389756,9.68567333170781,4,0,0,1,5500,9.64504267821872,165036.325267,59.34106264675,4.83012808103414,14.4393237006225,171.11,NaN,0,133.36,2,0.000128771543178318,0.900480005701946
square,4.33692854872275,14.3627628232378,14.6675080425355,4,0,0,0,5500,771.615406907773,26687862.0787192,2317.5754826666,96.3834487386056,820.041350810201,345.87,NaN,0,337.95,1,0.0011357369496551,0.805467841377665
square,4.30770118412518,14.3627628232378,14.6675080425355,4,0,0,1,5500,582.854627728692,20296746.7013963,1667.61682967087,101.60712084283,594.878638721964,348.23,NaN,0,339.53,1,0.000664184863786645,0.800194814860695
triangle,4.86745131909186,0,0,5,0,0,0,1000,1.50372385881009,10524.5632878118,3.38323387444756,0.945460505465887,1.12714297341354,69.99,NaN,0,23.12,1,0.000827993766520348,0.927997232585397
triangle,3.96909654366998,0,0,5,0,0,1,1000,1.71591143922527,14005.2691669567,3.89088867832939,1.19247415057275,1.22578237150833,81.62,NaN,0,28.13,1,0.000575100429475288,0.915432079951855
triangle,4.97594940246166,2.08523726871383,4.85892996494647,5,0,0,0,1000,2.17986061025271,15793.0901212809,4.84747234348506,1.69716963952194,1.47041924222885,72.45,NaN,0,26.36,2,0.000813116965797739,0.925140364617587
square,3.77776755182486,2.08523726871383,4.85892996494647,5,0,0,1,1000,1.86595288615848,18040.0325033802,3.39471240145764,1.82686091757247,0.851654784357114,96.68,NaN,0,43.16,3,0.000567424500328272,0.899933646869222
triangle,4.7656752111661,6.2334359881904,8.92211546512089,5,0,0,0,1000,5.21324026957866,59754.1599699106,16.6557303617431,3.71181369965736,4.56056440813781,114.62,NaN,0,87.3,3,0.000390685418875367,0.884019104000681
triangle,4.11656984724455,6.2334359881904,8.92211546512089,5,0,0,1,1000,4.09733902013738,51786.2678755164,10.7976064450761,3.47670206923026,2.77631377295029,126.39,NaN,0,86.31,2,0.000365911160737213,0.87213114155646
square,3.90078716130423,10.7443836016877,14.4985674226787,5,0,0,0,1000,270.203223632704,10390664.9647956,593.103255564754,244.595923137654,159.317531227871,384.55,NaN,0,382.76,1,2.10377668941624e-05,0.606618322223205
triangle,4.79930198101816,10.7443836016877,14.4985674226787,5,0,0,1,1000,152.974335983441,2988353.65343652,283.436105164255,166.662258265609,81.7350328747714,195.35,NaN,0,193.51,1,0.000169154867635151,0.799767722357403
triangle,4.34645197290452,0,0,6,0,0,0,2500,3.05653609830085,12654.0594469655,103.939134648358,1.24498657024622,13.8943959347568,41.4,NaN,0,1.23,2,0.000607009440725496,0.959399708329163
square,3.24562998779905,0,0,6,0,0,1,2500,1.24019986058725,15904.3230121709,2.26418038748059,1.32495068883411,0.654811104401098,128.24,NaN,0,20.38,1,0.000504042572962321,0.881624159130551
triangle,3.56676876325787,1.37643475657845,3.58334870319571,6,0,0,0,2500,3.36271965381928,16766.5201939429,106.545317937462,1.91368189299275,13.0288095541005,49.86,NaN,0,23.32,3,0.000403950105733845,0.953285580049636
square,4.65315778462712,1.37643475657845,3.58334870319571,6,0,0,1,2500,1.16319053733076,11159.6500151514,2.20090619426577,1.19561209751784,0.633094846314965,95.94,NaN,0,13.63,1,0.000952698700413622,0.909464656768434
triangle,4.66873800219988,7.48951471482093,8.47402596336247,6,0,0,0,2500,24.1798029161252,171870.039127818,117.388747504309,15.1779021230066,24.7879784622579,71.08,NaN,0,62.34,1,0.000796121245303215,0.931835948263653
square,4.14947432171282,7.48951471482093,8.47402596336247,6,0,0,1,2500,43.8282786149889,699893.781202758,134.81572938406,4.94025855851751,51.846550419723,159.69,NaN,0,150.14,1,0.00104608183600864,0.851289661694695
triangle,4.76881009055199,12.2821230042587,13.5689779161657,6,0,0,0,2500,81.6669065221507,1097848.22437727,150.135673932517,111.130190078596,52.8533741809289,134.43,NaN,0,131.85,1,9.40685830923562e-05,0.86914310462939
triangle,3.03722554945277,12.2821230042587,13.5689779161657,6,0,0,1,2500,122.4756278967,2562190.13559897,218.344215548002,131.533917824815,70.7388584544318,209.2,NaN,0,206.42,1,0.000147201063964731,0.801431795135494
triangle,3.23407363901132,0,0,7,0,0,0,5500,3.31090957196539,54653.1843044327,8.18014081661296,2.48040491724778,2.36329885032582,NaN,165.06,1,94.89,2,0.000415019839604903,0.909436640816567
square,3.64971087726102,0,0,7,0,0,1,5500,2.54204625502957,41564.9983159885,6.06213012140464,2.05180681580285,1.51431663473103,163.51,NaN,0,87.39,6,0.000391705679010684,0.907705033076518
triangle,4.09310758616592,1.7135661056164,1.87846070004794,7,0,0,0,5500,43.7673682299177,38690.3535152472,123.467549134992,15.2796801322866,52.4376562526907,8.84,NaN,0,7.75,1,0.00134598330186046,0.985706018989953
square,3.791644457248,1.7135661056164,1.87846070004794,7,0,0,1,5500,6.25176197166704,67531.5328179474,118.059665745078,0.755144195094093,21.9102863543799,108.02,NaN,0,15.16,1,0.000182515502781299,0.930781549072319
triangle,4.90183039652992,7.57683609605786,8.28765271047956,7,0,0,0,5500,83.7651005318482,1602175.07787266,147.375362335753,103.539223339456,41.9789604366211,191.27,NaN,0,189.24,1,0.000269464464733137,0.896633753157431
triangle,3.80015949072467,7.57683609605786,8.28765271047956,7,0,0,1,5500,120.9629368102,2984276.61404444,206.783390308009,124.711527006443,65.2189696446009,246.71,NaN,0,244.63,1,0.000203407328918188,0.864279421310456
square,3.16849410462932,10.6716917086435,10.3023338596991,7,0,0,0,5500,270.592076036413,12810640.6557919,1046.14581867204,34.1331562722387,364.599120019562,473.43,NaN,0,471.45,1,0.000209679965979913,0.743303447350737
square,3.6484398405881,10.6716917086435,10.3023338596991,7,0,0,1,5500,248.369183180421,10211698.966463,934.903031243935,38.5151594705413,331.017465923603,411.15,NaN,0,409.1,1,0.000295356795775488,0.776609366491068
square,3.19074538525564,0,0,8,0,0,0,1000,2.9542746957618,12449.3135679402,94.8528127423111,0.780605255487108,13.797336611689,42.14,NaN,0,3.54,1,0.000231803414152422,0.956219721901989
triangle,4.26228241402991,0,0,8,0,0,1,1000,1.98288022424283,9091.50582815337,114.35479010729,0.795570475582879,11.7796162526271,45.85,NaN,0,0.5,1,0.000400978388923543,0.952942497413151
triangle,4.9937004291499,4.87110815619357,2.85419213736092,8,0,0,0,1000,1.68162742073684,7986.04862107927,113.495642733413,0.45883428474996,11.4023699706132,47.49,NaN,0,1.91,1,0.000435070288885692,0.951305869554093
square,4.03091690968065,4.87110815619357,2.85419213736092,8,0,0,1,1000,2.97242392619663,11604.3430078716,93.3662528722408,0.420338047822993,14.5054230709106,39.04,NaN,0,4.05,1,0.000317637661292341,0.959419818918972
triangle,3.14207416782591,7.15000899196698,7.45903126801872,8,0,0,0,1000,1.86579459906749,13441.1842916822,107.49538693561,1.19739920760197,8.62988354172178,72.04,NaN,0,1.14,1,0.000160184673165169,0.926732760316594
square,3.12926718210174,7.15000899196698,7.45903126801872,8,0,0,1,1000,3.64098761677049,11840.4917297376,101.913199942725,0.72430732795757,14.8446910891437,32.52,NaN,0,1.62,1,0.000189144572917529,0.966374391037798
triangle,4.22694976341052,14.1331475330945,11.9726734211652,8,0,0,0,1000,20.4363328822303,8685.44147494786,137.857676714107,2.53829720368114,45.1756752166088,4.25,NaN,0,2.33,1,0.000663949248007291,0.995092643004643
triangle,4.77247007812521,14.1331475330945,11.9726734211652,8,0,0,1,1000,19.8873529932546,8849.87208199831,137.595813109471,2.56821053480239,44.5531529164821,4.45,NaN,0,2.45,1,0.000523445521732071,0.995092729767081
