Lat,Long,Alt
38.8353226,-77.5061218,80.02
38.8353218,-77.5061222,80.02
38.8353208,-77.5061227,80.03
38.8353198,-77.5061231,80.02
38.8353189,-77.5061236,80.03
38.8353182,-77.5061241,80.04
38.8353175,-77.5061248,80.04
38.8353169,-77.5061257,80.05
38.8353162,-77.5061265,80.07
38.8353156,-77.5061273,80.08
38.8353151,-77.5061282,80.09
38.8353148,-77.5061292,80.11
38.8353145,-77.5061303,80.13
38.835314,-77.5061314,80.13
38.8353133,-77.5061324,80.13
38.8353123,-77.5061332,80.16
38.8353114,-77.5061339,80.17
38.8353108,-77.5061345,80.2
38.8353104,-77.5061351,80.2
38.8353101,-77.5061355,80.24
38.8353099,-77.506136,80.25
38.8353095,-77.5061365,80.24
38.835309,-77.5061371,80.26
38.8353083,-77.5061378,80.26
38.8353077,-77.5061387,80.23
38.8353071,-77.5061397,80.24
38.8353063,-77.5061406,80.24
38.8353055,-77.5061414,80.23
38.8353048,-77.5061421,80.24
38.8353041,-77.5061426,80.24
38.8353034,-77.5061429,80.21
38.8353024,-77.5061432,80.19
38.8353014,-77.5061438,80.17
38.8353003,-77.5061443,80.15
38.8352992,-77.5061447,80.16
38.8352982,-77.506145,80.16
38.8352973,-77.506145,80.17
38.8352964,-77.506145,80.16
38.8352955,-77.5061453,80.15
38.8352946,-77.5061459,80.15
38.8352939,-77.5061467,80.15
38.8352934,-77.5061474,80.17
38.8352931,-77.506148,80.17
38.8352928,-77.5061485,80.14
38.8352924,-77.506149,80.14
38.8352918,-77.5061496,80.14
38.8352913,-77.5061503,80.12
38.8352907,-77.5061511,80.14
38.8352902,-77.5061521,80.14
38.8352896,-77.5061532,80.13
38.835289,-77.5061543,80.13
38.8352886,-77.5061553,80.13
38.8352881,-77.5061562,80.13
38.8352876,-77.5061569,80.13
38.8352872,-77.5061575,80.11
38.8352866,-77.506158,80.11
38.8352859,-77.5061584,80.11
38.835285,-77.5061588,80.1
38.835284,-77.5061592,80.08
38.8352831,-77.5061597,80.09
38.8352823,-77.5061603,80.08
38.8352817,-77.506161,80.08
38.8352812,-77.5061619,80.09
38.8352807,-77.5061628,80.07
38.8352801,-77.5061637,80.06
38.8352792,-77.5061643,80.04
38.8352781,-77.5061648,80.03
38.8352771,-77.5061651,80.03
38.8352761,-77.5061655,80.03
38.8352752,-77.5061658,80.02
38.8352744,-77.5061662,80.01
38.8352735,-77.5061663,80.01
38.8352726,-77.5061665,80.02
38.8352719,-77.5061668,80.01
38.8352713,-77.5061671,80.03
38.8352707,-77.5061676,80.02
38.8352701,-77.5061681,80.01
38.8352694,-77.5061689,80.01
38.8352688,-77.5061695,80
38.8352682,-77.5061702,80.03
38.8352676,-77.5061711,80.02
38.8352671,-77.5061722,80
38.8352667,-77.5061735,79.98
38.8352661,-77.5061749,79.97
38.8352657,-77.5061764,79.97
38.8352653,-77.5061777,79.96
38.8352649,-77.5061786,79.97
38.8352646,-77.5061792,79.97
38.8352644,-77.5061795,79.98
38.8352639,-77.5061799,79.98
38.8352633,-77.5061804,79.98
38.8352625,-77.5061811,80
38.8352618,-77.5061818,80.01
38.8352614,-77.5061823,80.02
38.8352613,-77.5061825,80.02
38.8352612,-77.5061825,80.04
38.8352611,-77.5061825,80.04
38.8352609,-77.5061825,80.06
38.8352606,-77.5061826,80.05
38.8352604,-77.5061829,80.06
38.8352604,-77.5061831,80.07
38.8352607,-77.5061833,80.09
38.835261,-77.5061835,80.08
38.8352612,-77.5061836,80.11
38.8352612,-77.5061835,80.12
38.8352614,-77.5061834,80.13
38.8352617,-77.5061832,80.14
38.835262,-77.5061832,80.15
38.8352623,-77.5061834,80.16
38.8352625,-77.5061835,80.16
38.8352625,-77.5061835,80.18
38.8352625,-77.5061834,80.17
38.8352625,-77.5061831,80.18
38.8352626,-77.5061829,80.19
38.8352626,-77.5061827,80.22
38.8352625,-77.5061824,80.23
38.8352623,-77.5061822,80.24
38.8352621,-77.5061819,80.25
38.835262,-77.5061817,80.26
38.8352619,-77.5061816,80.28
38.8352616,-77.5061814,80.3
38.8352613,-77.5061812,80.33
38.835261,-77.5061811,80.34
38.835261,-77.5061811,80.35
38.8352611,-77.5061813,80.38
38.8352612,-77.5061814,80.39
38.8352613,-77.5061814,80.42
38.8352613,-77.5061815,80.44
38.8352614,-77.5061816,80.47
38.8352615,-77.5061816,80.46
38.8352617,-77.5061817,80.49
38.8352619,-77.5061819,80.5
38.8352621,-77.5061821,80.51
38.8352624,-77.5061822,80.53
38.8352626,-77.5061824,80.54
38.8352628,-77.5061827,80.54
38.8352629,-77.5061829,80.56
38.8352629,-77.5061831,80.55
38.8352628,-77.5061832,80.52
38.8352625,-77.5061831,80.55
38.8352621,-77.5061829,80.56
38.8352617,-77.5061826,80.57
38.8352614,-77.5061823,80.57
38.8352611,-77.5061821,80.59
38.8352608,-77.506182,80.63
38.8352605,-77.5061818,80.65
38.8352602,-77.5061816,80.69
38.83526,-77.5061813,80.72
38.8352599,-77.5061812,80.78
38.83526,-77.5061813,80.79
38.8352601,-77.5061815,80.82
38.8352602,-77.5061817,80.84
38.8352602,-77.5061819,80.85
38.8352603,-77.506182,80.86
38.8352604,-77.5061821,80.91
38.8352607,-77.506182,80.92
38.8352609,-77.506182,80.93
38.835261,-77.5061821,80.94
38.8352611,-77.5061821,80.95
38.8352611,-77.5061823,80.95
38.8352611,-77.5061824,80.99
38.8352612,-77.5061824,81
38.8352613,-77.5061825,81.02
38.8352615,-77.5061823,81.03
38.8352616,-77.5061821,81.05
38.8352616,-77.5061819,81.06
38.8352617,-77.5061817,81.07
38.8352617,-77.5061814,81.07
38.8352617,-77.5061813,81.08
38.8352616,-77.5061813,81.06
38.8352615,-77.5061814,81.07
38.8352613,-77.5061815,81.09
38.835261,-77.5061816,81.11
38.835261,-77.5061816,81.1
38.835261,-77.5061816,81.11
38.8352611,-77.5061815,81.14
38.8352612,-77.5061815,81.14
38.8352612,-77.5061817,81.15
38.8352612,-77.5061819,81.16
38.8352615,-77.5061821,81.18
38.835262,-77.5061823,81.19
38.8352625,-77.5061822,81.21
38.8352631,-77.506182,81.22
38.8352635,-77.5061819,81.23
38.8352636,-77.506182,81.22
38.8352635,-77.5061823,81.23
38.8352633,-77.5061827,81.25
38.835263,-77.5061831,81.25
38.8352629,-77.5061834,81.26
38.8352629,-77.5061833,81.27
38.8352627,-77.5061827,81.28
38.8352626,-77.5061818,81.29
38.8352625,-77.506181,81.29
38.8352623,-77.5061806,81.31
38.8352621,-77.5061807,81.31
38.8352616,-77.5061811,81.34
38.8352611,-77.5061816,81.33
38.8352606,-77.5061823,81.34
38.8352602,-77.5061826,81.38
38.8352601,-77.5061826,81.4
38.8352601,-77.5061822,81.4
38.8352601,-77.5061815,81.42
38.8352601,-77.5061809,81.43
38.8352598,-77.5061808,81.43
38.8352594,-77.5061811,81.44
38.835259,-77.5061816,81.45
38.8352587,-77.5061822,81.48
38.8352588,-77.5061827,81.48
38.8352588,-77.5061828,81.49
38.8352589,-77.5061825,81.51
38.8352591,-77.506182,81.51
38.8352593,-77.5061815,81.53
38.8352596,-77.5061813,81.53
38.8352601,-77.5061813,81.55
38.8352606,-77.5061814,81.57
38.835261,-77.5061816,81.6
38.8352612,-77.5061819,81.61
38.8352614,-77.5061821,81.63
38.8352617,-77.5061823,81.63
38.8352619,-77.5061826,81.62
38.8352619,-77.5061828,81.61
38.8352618,-77.5061828,81.61
38.8352616,-77.5061827,81.64
38.8352615,-77.5061824,81.67
38.8352613,-77.5061822,81.68
38.8352612,-77.5061821,81.7
38.8352611,-77.5061821,81.71
38.835261,-77.5061822,81.7
38.8352609,-77.5061823,81.72
38.8352608,-77.5061824,81.73
38.8352609,-77.5061825,81.73
38.8352609,-77.5061824,81.74
38.8352609,-77.5061822,81.75
38.8352609,-77.5061821,81.76
38.8352608,-77.506182,81.76
38.8352607,-77.506182,81.76
38.8352606,-77.5061821,81.75
38.8352604,-77.5061824,81.73
38.8352601,-77.5061828,81.74
38.8352599,-77.5061832,81.75
38.8352597,-77.5061832,81.78
38.8352596,-77.5061829,81.77
38.8352594,-77.5061825,81.78
38.8352594,-77.506182,81.81
38.8352596,-77.5061816,81.81
38.8352598,-77.5061814,81.83
38.83526,-77.5061812,81.85
38.8352602,-77.5061811,81.87
38.8352603,-77.506181,81.87
38.8352604,-77.5061809,81.89
38.8352606,-77.5061809,81.89
38.8352606,-77.5061808,81.9
38.8352606,-77.5061806,81.92
38.8352605,-77.5061805,81.93
38.8352605,-77.5061806,81.94
38.8352605,-77.5061806,81.96
38.8352604,-77.5061806,81.99
38.8352603,-77.5061805,82.01
38.8352602,-77.5061802,82.02
38.83526,-77.5061799,82.02
38.8352599,-77.5061799,82.02
38.8352599,-77.5061801,82.03
38.8352598,-77.5061805,82.04
38.8352597,-77.5061807,82.04
38.8352595,-77.5061809,82.04
38.8352594,-77.5061809,82.03
38.8352594,-77.5061809,82.03
38.8352594,-77.506181,82.03
38.8352593,-77.5061814,82.01
38.8352592,-77.506182,82.02
38.8352591,-77.5061826,82.03
38.8352592,-77.5061829,82.05
38.8352593,-77.5061831,82.06
38.8352596,-77.5061832,82.04
38.8352601,-77.506183,81.99
38.8352605,-77.5061825,81.91
38.835261,-77.5061815,81.84
38.8352615,-77.5061799,81.74
38.835262,-77.5061778,81.62
38.8352625,-77.5061752,81.48
38.835263,-77.5061718,81.35
38.8352634,-77.5061678,81.27
38.8352638,-77.5061633,81.16
38.8352644,-77.5061585,81.01
38.835265,-77.5061535,80.89
38.8352657,-77.5061481,80.76
38.8352662,-77.5061422,80.65
38.8352665,-77.506136,80.52
38.8352667,-77.5061298,80.41
38.8352668,-77.5061237,80.27
38.8352669,-77.506118,80.11
38.8352672,-77.5061125,79.98
38.8352675,-77.5061068,79.86
38.8352678,-77.5061008,79.77
38.8352679,-77.5060946,79.67
38.835268,-77.5060881,79.58
38.8352681,-77.5060815,79.47
38.8352682,-77.5060744,79.37
38.8352685,-77.506067,79.24
38.8352688,-77.5060592,79.11
38.835269,-77.5060511,78.95
38.8352694,-77.5060427,78.78
38.8352699,-77.5060338,78.63
38.8352705,-77.5060247,78.46
38.8352709,-77.5060157,78.3
38.8352714,-77.5060068,78.1
38.8352721,-77.5059978,77.93
38.8352725,-77.5059886,77.79
38.8352728,-77.5059794,77.65
38.835273,-77.5059703,77.5
38.8352731,-77.5059611,77.33
38.8352731,-77.5059517,77.21
38.8352726,-77.5059422,77.09
38.8352718,-77.5059321,76.94
38.8352705,-77.5059216,76.78
38.8352691,-77.5059106,76.64
38.8352676,-77.5058995,76.47
38.835266,-77.5058883,76.32
38.8352644,-77.5058771,76.18
38.8352627,-77.5058662,76.01
38.8352606,-77.505856,75.82
38.8352578,-77.5058464,75.65
38.8352541,-77.5058373,75.48
38.8352496,-77.5058282,75.32
38.8352447,-77.5058195,75.16
38.8352392,-77.505811,75.03
38.8352334,-77.5058028,74.87
38.835227,-77.5057947,74.72
38.83522,-77.5057864,74.56
38.8352122,-77.5057777,74.4
38.835204,-77.5057686,74.25
38.8351955,-77.5057592,74.1
38.8351874,-77.5057499,73.93
38.8351801,-77.5057403,73.74
38.8351735,-77.5057305,73.6
38.8351677,-77.505721,73.42
38.8351629,-77.505712,73.23
38.835159,-77.5057032,73.04
38.8351561,-77.5056945,72.92
38.8351539,-77.505686,72.72
38.8351525,-77.5056773,72.53
38.8351516,-77.505668,72.4
38.8351511,-77.5056584,72.22
38.8351507,-77.5056488,72.02
38.8351503,-77.5056395,71.81
38.8351497,-77.5056298,71.66
38.8351489,-77.5056191,71.46
38.8351481,-77.5056064,71.27
38.8351477,-77.5055912,71.08
38.8351481,-77.5055738,70.93
38.835149,-77.5055562,70.76
38.8351498,-77.5055394,70.61
38.8351501,-77.5055251,70.41
38.8351491,-77.5055157,70.13
38.8351464,-77.5055127,69.84
38.8351424,-77.5055167,69.62
38.8351379,-77.5055254,69.56
38.8351331,-77.5055348,69.53
38.8351277,-77.505544,69.61
38.8351224,-77.5055525,69.58
38.8351166,-77.5055603,69.42
38.8351103,-77.5055677,69.2
38.8351032,-77.5055749,68.96
38.8350956,-77.5055815,68.68
38.8350877,-77.5055874,68.45
38.8350797,-77.5055928,68.22
38.8350712,-77.5055971,67.98
38.8350624,-77.5056003,67.67
38.8350527,-77.5056019,67.38
38.835042,-77.5056022,67.16
38.8350313,-77.5056018,66.96
38.8350219,-77.505601,66.72
38.8350167,-77.5056002,66.45
38.8350151,-77.5055986,66.03
38.8350145,-77.5055959,65.57
38.8350146,-77.5055931,64.99
38.8350156,-77.5055896,64.37
38.8350166,-77.5055864,63.97
38.8350196,-77.5055868,64.07
38.8350222,-77.5055862,64.04
38.8350221,-77.505585,63.82
38.8350215,-77.5055855,63.63
38.8350216,-77.5055867,63.4
38.8350217,-77.5055878,63.26
38.8350212,-77.5055885,62.87
38.8350209,-77.5055879,62.7
38.8350206,-77.5055868,62.86
38.8350204,-77.5055859,62.82
38.8350203,-77.5055852,62.86
38.8350203,-77.5055849,62.86
38.8350206,-77.5055848,62.77
38.8350207,-77.5055849,62.73
38.8350207,-77.5055849,62.79
38.8350209,-77.5055846,62.75
38.8350209,-77.5055846,62.79
38.8350209,-77.5055849,62.84
38.835021,-77.5055853,62.84
38.8350208,-77.5055857,62.89
38.8350208,-77.5055859,62.91
38.8350208,-77.5055858,62.91
38.835021,-77.5055857,62.86
38.835021,-77.5055858,62.88
38.8350211,-77.5055859,62.87
38.835021,-77.505586,62.9
38.835021,-77.5055863,62.89
38.8350211,-77.5055865,62.82
38.8350211,-77.5055871,62.76
38.8350211,-77.5055877,62.69
38.8350209,-77.5055883,62.7
38.8350208,-77.5055887,62.68
38.8350206,-77.5055891,62.67
38.8350204,-77.5055896,62.66
38.8350201,-77.5055899,62.68
38.83502,-77.5055902,62.68
38.8350198,-77.5055904,62.7
38.8350198,-77.5055907,62.67
38.8350197,-77.505591,62.66
38.8350196,-77.5055912,62.61
38.8350196,-77.5055915,62.6
38.8350195,-77.5055918,62.59
38.8350195,-77.5055919,62.58
38.8350193,-77.5055919,62.6
38.8350192,-77.505592,62.6
38.8350191,-77.5055922,62.58
38.8350189,-77.5055926,62.57
38.8350187,-77.5055928,62.59
38.8350186,-77.505593,62.57
38.8350185,-77.5055932,62.55
38.8350183,-77.5055936,62.58
38.8350181,-77.5055939,62.59
38.8350178,-77.5055943,62.63
38.8350174,-77.5055948,62.68
38.8350171,-77.5055952,62.71
38.8350167,-77.5055954,62.75
38.8350166,-77.5055957,62.72
38.8350166,-77.5055958,62.65
38.8350166,-77.5055959,62.58
38.8350166,-77.505596,62.53
38.8350165,-77.5055961,62.51
38.8350165,-77.5055962,62.46
38.8350166,-77.5055964,62.41
38.8350164,-77.5055966,62.39
38.8350161,-77.5055971,62.41
38.8350158,-77.5055976,62.42
38.8350153,-77.5055982,62.47
38.8350148,-77.5055988,62.51
38.8350145,-77.5055991,62.53
38.8350142,-77.5055996,62.55
38.835014,-77.5055998,62.54
38.8350136,-77.5056002,62.57
38.8350132,-77.5056009,62.63
38.8350129,-77.5056013,62.61
38.8350124,-77.505602,62.67
38.8350119,-77.5056026,62.74
38.8350116,-77.505603,62.77
38.8350112,-77.5056035,62.79
38.8350109,-77.505604,62.82
38.8350107,-77.5056043,62.81
38.8350105,-77.5056045,62.8
38.8350104,-77.5056047,62.76
38.8350102,-77.5056051,62.75
38.83501,-77.5056053,62.71
38.8350099,-77.5056055,62.69
