Volt,Curr,SOC
22.96436,40.01456,0.01207421
22.90825,43.19719,0.01204904
22.77308,53.59665,0.01207911
22.98769,42.14902,0.01212529
23.17058,24.91124,0.01213921
23.03753,28.05792,0.01206222
22.99903,34.04708,0.01203043
23.06488,32.32304,0.01204612
23.03231,34.04748,0.0120481
22.84675,48.18316,0.01206066
22.66508,66.64501,0.01203284
22.69462,68.00541,0.01196748
22.85653,53.34906,0.01192679
22.98195,36.35736,0.01188859
22.95585,39.62481,0.011869
22.8693,47.31834,0.01188078
22.90631,44.26562,0.01187167
23.0368,33.79448,0.01186985
23.2017,22.39585,0.01189591
23.13697,27.40031,0.01191236
23.15125,25.22073,0.01191502
22.93105,38.03831,0.01197568
22.71158,60.59039,0.01197899
22.87945,52.14629,0.01191955
23.05297,33.71758,0.01192556
22.89531,40.28443,0.01192556
22.8538,49.66605,0.01191746
23.04252,37.64536,0.0119665
23.15198,25.80056,0.01197712
22.94071,40.41574,0.01200214
22.92527,45.47843,0.01198074
23.06932,34.23041,0.01200711
23.03073,31.22308,0.01195939
22.97299,38.8909,0.01196723
22.87525,48.82393,0.01195408
22.96077,42.93073,0.01192919
23.04926,33.97319,0.01193276
22.88157,44.47224,0.0119693
22.89683,49.33976,0.01193112
23.02027,39.79549,0.01197157
23.0585,29.17836,0.01192245
23.02872,32.32003,0.01188912
22.91455,43.12421,0.01190341
23.02276,40.06355,0.01190341
23.07011,32.68086,0.01191149
23.01176,36.9255,0.01191093
22.93348,44.32024,0.01190227
22.88875,45.46277,0.0119241
22.93512,43.3791,0.01192213
22.95082,42.51736,0.01191545
22.95633,41.17877,0.0119196
22.93676,42.23898,0.01192952
22.9229,42.43114,0.01194855
22.92078,44.21643,0.0119465
22.89118,46.79546,0.01194367
22.91603,43.95338,0.01194979
22.96972,38.87111,0.01193814
22.96989,40.22439,0.01194366
22.82979,51.78064,0.011941
22.84754,51.92983,0.01192061
22.96259,40.80008,0.01192105
22.95633,40.69445,0.01191442
22.81077,49.89175,0.01195345
22.88437,47.87755,0.01193965
22.94933,39.94805,0.01192343
22.90169,42.66246,0.01192343
22.87179,46.96152,0.0119266
22.87574,45.02162,0.01194711
22.87143,48.34642,0.01193121
22.83532,52.98943,0.01190004
22.76281,54.38798,0.01192628
22.63713,66.84743,0.01192666
22.66982,69.93948,0.01186217
22.87143,49.87327,0.01188104
22.9415,40.99324,0.0118637
22.91324,42.35042,0.0118381
22.85556,49.28594,0.01183969
23.04118,33.06137,0.01183498
23.18693,20.83607,0.0118321
22.95899,34.42748,0.01176725
22.81466,51.22001,0.01177127
22.9773,39.52863,0.01179125
23.13855,26.14473,0.01181105
22.90388,38.66279,0.01181105
22.74446,59.06755,0.01178891
22.80706,53.37014,0.01177505
23.01571,36.36338,0.01179431
22.98624,36.16147,0.01178056
22.90771,43.26666,0.01178712
22.80913,53.70628,0.01176979
22.8225,52.74366,0.0117536
22.91707,44.93668,0.0117696
22.82536,45.70372,0.01183329
22.94466,42.89317,0.01186037
23.07028,31.66162,0.01187581
23.11673,24.8783,0.01185675
22.91823,37.95458,0.01185675
22.7368,57.13588,0.01186065
22.91209,47.90627,0.01180255
23.0097,35.63538,0.01180675
22.98107,33.33325,0.01175824
23.0303,33.48909,0.0117657
23.08439,29.0358,0.01177346
23.05984,29.74381,0.01176475
22.87714,43.88752,0.01178714
22.85368,50.17065,0.01175854
22.98174,39.5461,0.01178501
23.02526,33.84729,0.01178505
23.00687,32.33072,0.0117513
22.9474,37.77326,0.01177507
22.99006,39.73143,0.01177507
22.96004,38.05136,0.01178696
23.00915,35.77052,0.01179776
22.90199,39.3451,0.01184931
22.91847,43.1514,0.01183485
22.82414,47.46251,0.01186319
22.83203,47.24009,0.01188173
22.89227,45.66176,0.01185844
22.84043,50.14917,0.01183783
22.80244,53.14666,0.01182311
22.86358,47.0079,0.01182161
22.89622,43.79797,0.01181792
22.8304,46.12761,0.01185665
22.78698,52.11208,0.01186326
22.78299,55.5028,0.01183498
22.79873,51.23407,0.01184401
22.82693,49.91142,0.01183984
22.81794,49.38272,0.01185057
22.85052,46.9836,0.01184549
22.82693,49.73312,0.01184135
22.7158,56.36429,0.01186827
22.6618,64.6003,0.0118498
22.65201,69.02625,0.01179488
22.60892,74.62206,0.0117285
22.54541,79.98052,0.01167479
22.62229,75.311,0.01161011
22.73479,60.71268,0.01161027
22.78992,52.49929,0.01157293
22.8433,44.3716,0.01150425
22.84334,44.6903,0.0114514
22.77558,51.73526,0.01141996
22.80098,50.73228,0.01140687
22.93056,38.81761,0.01139011
22.96508,28.74585,0.01130167
22.79533,42.94217,0.01130167
22.71074,54.29519,0.01132826
22.87926,45.55956,0.01137103
23.03844,33.15313,0.01142344
22.87337,43.45561,0.01142237
22.53416,80.48994,0.0113452
22.57859,72.82594,0.0113226
22.65566,59.04064,0.01137774
22.58418,72.12393,0.01135144
22.56917,74.83631,0.01131517
22.69711,59.98539,0.01130758
22.76859,49.5789,0.01125823
22.74087,51.77682,0.01121477
22.80524,48.04462,0.01119976
22.87501,40.33503,0.01117193
22.872,39.30082,0.01113552
22.86741,38.1867,0.01108975
22.8786,35.34402,0.01103312
22.87854,38.9917,0.01102395
22.86802,42.22212,0.01103975
22.79745,48.72572,0.01102548
22.72179,54.66789,0.01102309
22.78199,52.60917,0.01098618
22.86127,40.45571,0.01096627
22.89586,38.69392,0.010964
22.78719,47.82514,0.01097385
22.8245,45.46498,0.01097629
22.86942,40.75951,0.01097206
22.88759,38.80556,0.01096551
22.86674,42.41789,0.01097755
22.90104,40.76283,0.0110026
22.92588,39.26679,0.01103122
22.84645,40.99083,0.01103122
22.80858,45.03769,0.011052
22.84985,43.06526,0.01105114
22.90139,39.86175,0.01106689
22.84237,44.26944,0.01106333
22.75328,52.39521,0.01105963
22.81855,45.25896,0.01106929
22.85483,40.40511,0.011045
22.75953,48.98876,0.01106563
22.74944,52.83663,0.01105247
22.85757,44.09153,0.01107403
22.77558,48.18497,0.01109024
22.67339,58.5822,0.0110915
22.60199,67.1972,0.01107003
22.74865,56.5849,0.01102529
22.90996,38.53027,0.01102723
22.85507,38.3106,0.01097546
22.71328,51.40033,0.0110164
22.64174,64.44247,0.01098321
22.76416,55.75543,0.01098321
22.83319,41.92012,0.01094965
22.82475,38.70576,0.01088129
22.85477,43.87367,0.01090527
22.81247,43.72287,0.01088425
22.71176,53.38139,0.0108976
22.71905,52.18605,0.01091399
22.79983,47.38058,0.01092677
22.8458,42.13763,0.01092686
22.85866,41.17496,0.01092911
22.77874,48.24842,0.01092968
22.79867,46.05291,0.01092542
22.79053,44.6146,0.01092542
22.79053,43.26204,0.01092542
22.8386,41.03922,0.01091822
22.90543,36.2969,0.01092625
22.90528,33.51357,0.01090443
22.79533,42.53817,0.0109332
22.86765,39.66276,0.01094732
22.79253,44.52605,0.01095596
22.679,59.36393,0.01091747
22.7712,54.3914,0.0108506
22.92171,37.91264,0.01087948
22.94041,30.81526,0.01084885
22.85526,39.39912,0.01083109
22.76822,45.66457,0.0108637
22.65827,50.46683,0.01094461
22.74543,50.74332,0.01092755
22.7977,46.98822,0.01092755
22.81892,43.62687,0.0109336
22.84717,40.79506,0.0109361
22.83812,37.01606,0.01089125
22.79971,38.74231,0.01089125
22.77594,46.22118,0.01088368
22.76603,47.88418,0.01086975
22.8259,41.11894,0.01086857
22.89166,34.68851,0.01086374
22.91829,32.46601,0.01086206
22.79429,43.05462,0.01087181
22.80451,48.1434,0.01081888
22.82225,43.03353,0.01081003
22.86839,37.39416,0.01080359
22.84529,40.08664,0.01080382
22.8775,40.11496,0.01083431
22.84263,40.70594,0.01083316
22.70617,53.84021,0.01082869
22.75813,49.50702,0.01082031
22.8758,39.87099,0.01083974
22.92126,34.39606,0.01084293
22.76634,49.52288,0.01083182
22.72951,52.04669,0.01083148
22.82771,44.42403,0.01084632
22.87094,36.93253,0.01082328
22.74713,47.60447,0.01085008
22.74209,53.61612,0.01081627
22.78871,44.49794,0.01081627
22.77843,43.59175,0.01081627
22.77886,47.82876,0.01080302
22.74363,51.45191,0.01078837
22.68872,57.90292,0.01076254
22.72246,52.23463,0.01076664
22.74938,44.83468,0.01076664
22.75011,49.26325,0.01076534
22.77934,48.41488,0.01078515
22.84565,39.46598,0.01077352
22.92728,31.85277,0.01076354
22.92947,32.16495,0.01076051
22.91573,35.31129,0.01077675
22.78755,41.40145,0.01082157
22.81253,42.15444,0.01082805
22.86292,39.64449,0.01084427
22.81648,40.79264,0.01084427
22.81264,42.50664,0.01084566
22.79703,42.24199,0.01086404
22.8262,41.85526,0.01086404
22.89683,38.109,0.01089854
22.89865,31.76121,0.01086446
22.98058,27.96415,0.0108742
22.99876,29.02315,0.01090987
23.06063,22.40348,0.01092973
22.86444,34.2307,0.01097572
22.80068,46.01777,0.01095293
22.92503,34.15149,0.01096648
22.95718,28.633,0.01095133
22.76263,46.25251,0.01096536
22.82256,43.34396,0.01095081
22.87452,36.27833,0.01093919
22.8225,42.80248,0.01093084
22.87993,38.08992,0.01094327
22.90947,36.25624,0.01096245
22.82225,40.37379,0.01098569
22.93482,34.05572,0.01100656
23.04531,26.15778,0.01104584
22.97353,29.44,0.01104513
22.81812,43.6764,0.01104402
22.81569,45.14531,0.01103025
22.89799,37.18272,0.01103647
22.90431,35.75405,0.01103286
22.94831,30.22532,0.01101402
22.99389,27.33806,0.01101127
22.84176,36.98835,0.01105626
22.76567,48.93415,0.01104154
23.00072,31.04763,0.01108863
23.10822,18.10523,0.0110941
23.0523,20.51098,0.01107135
22.80985,42.42894,0.01108988
22.62582,63.84249,0.01105539
22.65481,61.84557,0.01102104
22.8429,44.55321,0.01102104
22.94442,33.19731,0.01102042
22.86972,36.59077,0.01098518
22.79502,46.17801,0.01098591
22.73163,48.1926,0.01102495
22.75503,50.40799,0.01101272
22.73753,53.54825,0.01098671
22.8146,41.79241,0.01095967
22.84533,38.68794,0.01093415
22.72853,48.80503,0.01096105
22.72221,53.64945,0.01093979
22.74859,50.95797,0.01092508
22.72246,49.74135,0.0109496
22.76895,48.74077,0.01093687
22.82943,42.32532,0.01093844
22.78827,41.8989,0.01089705
22.73637,51.2164,0.01088515
22.73139,53.29344,0.01085887
22.81581,42.73595,0.01085249
22.83398,37.38934,0.01081009
22.77515,41.84763,0.01081009
22.77229,46.73281,0.010801
22.82195,42.46347,0.01081186
22.79975,41.47745,0.01079027
22.78172,44.50076,0.01079462
22.74215,46.75129,0.01081247
22.76208,48.12835,0.01079487
22.74373,46.51354,0.01081358
22.74792,45.41398,0.01081358
22.74234,47.82999,0.0108134
22.73133,50.3835,0.01079779
22.74962,47.62294,0.01079556
22.75625,47.56712,0.0107881
22.75479,46.98943,0.01078905
22.83319,41.27034,0.01080381
22.80433,38.33469,0.01075962
22.7884,41.55727,0.01074051
22.8196,39.21112,0.01073023
22.83854,37.56062,0.01072285
22.7819,41.22938,0.01072285
22.79448,44.66541,0.01072285
22.81672,42.32432,0.01074311
22.79745,37.83993,0.01069716
22.76275,43.39517,0.01071225
22.73687,47.70081,0.01070596
22.74203,50.34394,0.01066958
22.66824,57.33949,0.01063868
22.71583,52.66515,0.01061524
22.80433,43.81845,0.01062962
22.86012,35.53518,0.01061152
22.83909,34.94384,0.01057115
22.79954,41.67356,0.01056726
22.86632,36.81124,0.01057836
22.93652,30.01769,0.010586
22.83331,37.49717,0.01056993
22.70805,47.4097,0.01060238
22.73084,50.54976,0.01057699
22.71425,48.28738,0.01059377
22.70628,50.32968,0.01059494
22.62715,59.19786,0.01058211
22.7444,50.59634,0.01054713
22.81034,41.14725,0.01054478
22.78494,41.24162,0.01052009
22.7433,48.75805,0.01050569
22.77625,43.59195,0.01049779
22.8325,34.72176,0.01045688
22.84735,34.59084,0.01043571
22.81454,38.88206,0.01042935
22.82924,35.80466,0.01040788
22.86103,32.75977,0.01039018
22.88091,33.06519,0.010397
22.85963,35.37114,0.01040517
22.78038,38.94712,0.01043754
22.85155,37.20673,0.01045995
22.90199,30.32873,0.01045859
22.91847,32.08791,0.01048995
22.7991,41.15528,0.01048652
22.71231,52.0232,0.01045837
22.70367,52.89185,0.01043482
22.74391,49.57428,0.01041021
22.7516,44.45103,0.01043237
22.79502,42.00345,0.01043059
22.83186,37.72507,0.01042186
22.92102,29.98436,0.01042252
22.84529,35.26853,0.01040382
22.76932,43.74235,0.01040798
22.85149,36.61788,0.010412
22.76193,41.05868,0.01044901
22.73109,47.2836,0.01044796
22.77193,44.9152,0.01043209
22.82323,39.72842,0.01044265
22.7475,45.76838,0.01044566
22.72945,50.46341,0.01041929
22.7622,45.30113,0.01041708
22.736,44.12439,0.01045106
22.72507,48.87511,0.01044331
22.81071,40.81252,0.01045107
22.84474,35.09163,0.01043354
22.7653,43.31847,0.01044207
22.74908,44.7644,0.01045023
22.82426,39.22803,0.01045959
22.77509,41.09324,0.01045959
22.64138,53.61784,0.01047866
22.69109,53.22778,0.01045189
22.77132,42.74981,0.01044673
22.74938,44.99893,0.01044673
22.71297,49.06828,0.01044341
22.70137,52.59165,0.0104172
22.75072,44.11924,0.01040267
22.84452,36.2322,0.01040153
22.85726,31.95016,0.01037099
22.87811,31.31343,0.0103591
22.72622,43.78913,0.01039
22.70841,48.18136,0.01038976
22.75704,42.13678,0.01038976
22.7447,43.06867,0.01040307
22.68231,53.28362,0.0103733
22.68283,50.49393,0.0103752
22.76634,41.49704,0.01036446
22.77138,40.55189,0.01035112
22.752,44.23188,0.01035112
22.76099,44.63168,0.01035112
22.76573,42.64078,0.01035094
22.76142,42.77189,0.01034803
22.66705,49.96423,0.01036903
22.65244,53.55066,0.01036539
22.73285,47.64865,0.01036539
22.75461,42.10505,0.01034957
22.74932,41.19885,0.01032277
22.67906,49.40682,0.01033153
22.65766,54.62291,0.01030853
22.75409,46.24325,0.01033689
22.78238,35.11371,0.01027971
22.69219,45.69449,0.01030954
22.60047,58.73563,0.01029458
22.69146,53.21031,0.01025051
22.76464,43.96764,0.01026695
22.84438,35.67443,0.01027557
22.71918,44.07969,0.01027557
22.67991,50.83287,0.01027174
22.71899,47.45086,0.01026452
22.79429,39.22803,0.01026205
22.74391,41.59723,0.01023573
22.69389,48.58596,0.01023755
22.67541,49.50441,0.01024752
22.74444,44.14559,0.01025239
22.75382,44.34192,0.01026705
22.67851,47.53841,0.01029442
22.68301,46.94244,0.01031871
22.74251,45.43325,0.0103394
22.75443,42.57431,0.0103402
22.76919,41.51993,0.01034446
22.78185,40.93039,0.01035411
22.77594,40.12821,0.01034888
22.76397,38.01482,0.01031301
22.8183,36.30925,0.0103175
22.8177,35.84481,0.01031618
22.75649,39.74609,0.01031618
22.75272,43.03193,0.0103053
22.78658,36.43857,0.01028259
22.8676,31.64816,0.01029333
22.80019,37.99815,0.01030031
22.7134,43.90178,0.0103187
22.74245,44.08772,0.01030511
22.7788,38.61119,0.01029767
22.78615,39.35896,0.01030551
22.79174,38.44432,0.01030847
22.76463,40.66846,0.01030991
22.765,41.05348,0.01030706
22.77983,37.5062,0.01028919
22.79837,37.61986,0.01029268
22.72051,46.03866,0.01028158
22.73966,44.94151,0.01026507
22.76275,41.97413,0.01025822
22.70669,45.26001,0.01027335
22.74555,39.43024,0.01027335
22.79861,36.73173,0.01027017
22.75218,39.40715,0.01027017
22.76433,36.43495,0.01023614
22.76628,38.38389,0.01022828
22.72865,46.25351,0.01019489
22.63909,55.15862,0.01016611
22.64922,53.11654,0.01015234
22.64095,51.83786,0.01016077
22.6545,52.3511,0.01015027
22.67,55.18053,0.01010038
22.70568,49.17791,0.01010038
22.71,47.32797,0.01010201
22.6921,48.6238,0.01010513
22.67426,49.16366,0.01011928
22.72404,45.80874,0.01012224
22.77156,41.05167,0.01012413
22.71802,42.83053,0.01009259
22.64442,50.61602,0.01011414
22.6818,50.45478,0.01009873
22.73273,45.31217,0.0101106
22.72411,46.11251,0.01011997
22.78117,39.31478,0.01011685
22.7021,46.4025,0.0101263
22.65116,51.91056,0.01012966
22.75916,41.92514,0.01013326
22.8493,33.17562,0.01013762
22.78968,34.19848,0.01009534
22.76564,40.91098,0.01010115
22.76427,41.02978,0.01010582
22.83623,33.82319,0.01010891
22.84432,32.8678,0.01010999
22.81065,32.7925,0.01007882
22.76901,37.60781,0.01007882
22.69802,47.41953,0.01006899
22.75166,44.37428,0.01003948
22.74209,44.63067,0.01002152
22.65219,52.12782,0.01002035
22.57251,59.36874,0.01002603
22.80147,39.60854,0.01005009
22.87884,27.53103,0.01002904
22.86468,31.203,0.01003289
22.81102,34.69722,0.01001874
22.77138,39.98203,0.01001808
22.66836,47.62555,0.01004216
22.68623,50.62766,0.01001735
22.74543,43.42629,0.01000892
22.75759,40.18624,0.009997059
22.66745,47.46592,0.01002309
22.65361,51.9017,0.01001617
22.74519,44.90737,0.01001617
22.76676,40.98019,0.0100211
22.70981,42.27552,0.0100211
22.69073,45.61296,0.01003844
22.72932,45.23487,0.01003844
22.7568,41.15408,0.01004086
22.72573,44.60876,0.01003547
22.68435,49.26325,0.01002602
22.67705,51.08487,0.01000798
22.69632,48.16972,0.01000225
22.69176,45.49048,0.01000225
22.69371,47.04284,0.01000635
22.73218,43.34316,0.01000429
22.77065,37.34697,0.009982538
22.74673,39.47886,0.009962097
22.71589,43.44938,0.009962097
22.76464,41.18761,0.00997914
22.69164,43.91503,0.0100076
22.6979,44.10358,0.01002372
22.67724,48.5193,0.01001516
22.69122,50.02065,0.00998104
22.70155,47.94422,0.009962434
22.71425,44.59212,0.009958621
22.73747,43.39657,0.009965981
22.76111,41.1611,0.009973374
22.78737,37.52126,0.009970156
22.77314,37.19979,0.009951255
22.74598,39.08768,0.009927792
22.70483,44.74291,0.00993332
22.69223,45.43091,0.009943281
22.71182,47.62154,0.00991303
22.73959,45.48325,0.00991303
22.70981,42.20003,0.00991303
22.72221,42.55584,0.00991303
22.7447,41.62073,0.009915456
22.7568,41.84803,0.009930837
22.76665,39.87219,0.009934545
22.72343,43.65339,0.009936738
22.7261,44.94612,0.009924112
22.7024,46.47157,0.009921589
22.68362,46.79064,0.009934037
22.69669,45.81678,0.009941219
22.77381,37.88149,0.009933603
22.77206,37.48427,0.009921983
22.70021,44.77404,0.009931167
22.63025,50.20458,0.009953727
22.66235,51.90252,0.009926766
22.61481,54.52312,0.009924507
22.59561,58.27359,0.00990586
22.62175,51.12785,0.009932072
22.64631,48.77752,0.009932072
22.61761,54.57512,0.009922386
22.61348,54.82632,0.009915886
22.66885,50.12909,0.009929469
22.70513,44.41742,0.009921753
22.77114,37.20742,0.009910209
22.73291,38.90797,0.00988079
22.61484,51.20024,0.009901951
22.6356,53.34986,0.00988034
22.67651,46.28242,0.0098713
22.69018,46.19026,0.009875668
22.67012,49.95781,0.009856062
22.63159,49.74316,0.00987762
22.63317,49.80279,0.009893534
22.58256,57.76362,0.009880558
22.58169,60.30405,0.009847272
22.69237,48.18497,0.009866678
22.76847,36.35002,0.00984491
22.72762,38.18289,0.009805784
22.62819,51.13146,0.009812423
22.64824,50.85095,0.009801819
22.68113,45.97781,0.009796767
22.64422,46.92439,0.009796767
22.61859,51.18226,0.00980674
22.65578,48.76006,0.009802503
22.69705,44.57304,0.00980624
22.6793,46.32138,0.009808782
22.68945,47.81049,0.009808782
22.67918,43.32328,0.009779198
22.70237,40.30658,0.009748758
22.71024,41.18159,0.009738821
22.69626,43.23594,0.009736189
22.69504,43.5291,0.009735525
22.67541,46.03524,0.009731637
22.59658,49.63352,0.009769211
22.62029,52.90651,0.009748522
22.63308,51.01663,0.009736645
22.6373,49.55762,0.009736082
22.63092,50.59353,0.009732164
22.60892,51.05114,0.009745253
22.6274,51.49791,0.009734869
22.68799,46.31716,0.009752965
22.65548,44.22345,0.009718698
22.67316,42.47612,0.009690919
22.72762,42.45912,0.009718454
22.72373,41.1109,0.009725475
22.67632,45.14812,0.009723712
22.60132,52.36315,0.009729694
22.57209,55.3737,0.009734591
22.59476,52.22821,0.009746047
22.66131,48.2934,0.009762808
22.64415,48.82906,0.009762808
22.59652,52.40311,0.009772297
22.61962,51.41479,0.009767663
22.65505,45.73364,0.009752835
22.73127,42.75985,0.009784498
22.70574,41.26009,0.009773286
22.61366,46.68462,0.009773286
22.56406,55.6229,0.009776182
22.59117,55.63011,0.009753257
22.6804,45.46599,0.009762999
22.68842,43.45541,0.009760275
22.5682,55.34156,0.009766454
22.63578,51.91437,0.009766454
22.74123,40.54466,0.00978346
22.68332,41.97966,0.009756645
22.5902,50.94312,0.009784142
22.61141,50.56843,0.00979063
22.68216,44.38771,0.009794766
22.68386,43.94455,0.009795741
22.64095,45.83766,0.009795741
22.69043,45.15816,0.009817383
22.63747,45.17345,0.009817383
22.65651,47.70286,0.009817383
22.64423,47.0567,0.009822324
22.66277,45.81939,0.009824154
22.6559,47.66852,0.009824154
22.66313,47.01252,0.009824154
22.59038,51.18407,0.009844767
22.54454,54.97812,0.009869782
22.63068,51.49491,0.009869782
22.65396,46.46395,0.009868138
22.61464,48.50524,0.009868138
22.57932,52.26697,0.00988248
22.59105,52.88864,0.009877748
22.64192,49.9566,0.009877748
22.60691,51.0644,0.009879882
22.53793,53.519,0.009923327
22.6102,49.11165,0.009913814
22.66125,45.2925,0.009918188
22.57166,53.03421,0.009926489
22.57774,55.51184,0.009904819
22.5764,51.60896,0.0099241
22.56188,52.56896,0.009944816
22.59377,52.90255,0.009944816
22.58011,54.83154,0.00992671
22.52766,58.01256,0.009931111
22.59591,52.18343,0.009937117
22.59537,51.10877,0.00993166
22.53653,53.56432,0.009968281
22.60266,52.40793,0.00998864
22.60991,52.35438,0.01001186
22.56322,52.37178,0.01001186
22.54273,53.73017,0.01003826
22.57762,52.9053,0.01003826
22.63688,48.33939,0.0100531
22.63244,47.9416,0.01005755
22.63676,47.94964,0.01006535
22.55908,51.73244,0.01009576
22.45371,62.52718,0.01011771
22.48299,63.05717,0.01010355
22.58151,50.52264,0.01008905
22.61597,48.86587,0.01009354
22.55623,53.52034,0.01010171
22.53994,57.28006,0.01008831
22.56176,54.86367,0.01007957
22.51827,54.34428,0.01011767
22.45284,59.56653,0.01016114
22.43959,62.18331,0.01018476
22.56723,52.38263,0.01019112
22.60139,48.55363,0.01019187
22.6184,48.68636,0.0102096
22.5826,51.20957,0.01021494
22.57405,52.17969,0.01022066
22.54206,51.64189,0.01022066
22.51739,56.32206,0.01022422
22.44336,62.94032,0.0102331
22.48044,60.21008,0.01023193
22.5747,52.66735,0.01024882
22.52395,53.13782,0.01024882
22.52122,57.63225,0.01023242
22.41644,65.57104,0.01024072
22.35541,66.94902,0.01029127
22.47594,59.64745,0.01029073
22.57586,51.49651,0.01030612
22.62758,47.01714,0.01032402
22.60606,47.95366,0.01032776
22.52377,56.25379,0.01032148
22.4394,64.91867,0.01031153
22.47861,59.65689,0.01031733
22.61299,46.84546,0.01031456
22.58315,46.18685,0.01027816
22.51003,57.92662,0.01026395
22.5014,57.39331,0.0102653
22.61652,48.88515,0.01029005
22.55636,47.09931,0.01023741
22.38118,61.32169,0.01030855
22.40543,67.07331,0.01028955
22.61172,47.39122,0.0103087
22.68678,39.22743,0.01031605
22.54729,50.24193,0.010298
22.5462,54.14,0.010298
22.61221,47.79206,0.01031639
22.57112,45.04432,0.01026697
22.54711,49.9054,0.01026697
22.45983,61.13937,0.01025485
22.5431,53.58279,0.01025485
22.56844,48.4428,0.01024218
22.58078,48.37874,0.01024254
22.53448,50.16079,0.01024254
22.56243,51.11279,0.01024254
22.65189,44.57244,0.0102748
22.67329,35.77454,0.01023725
22.60011,43.11084,0.01020817
22.5572,51.75714,0.01019006
22.55635,54.55826,0.01014925
22.56182,52.01637,0.0101344
22.61072,47.5154,0.0101498
22.57476,48.61488,0.0101498
22.54419,50.27586,0.01017115
22.57932,48.50584,0.01016933
22.63123,44.40056,0.01017728
22.61099,44.72866,0.01016814
22.55458,47.2077,0.01016814
22.60532,46.79901,0.01018098
22.64995,42.83294,0.01019563
22.61384,46.77398,0.01019563
22.593,46.62739,0.01019563
22.55586,47.88559,0.01022453
22.58273,49.77468,0.01020558
22.56869,51.53607,0.01018616
22.62754,46.75573,0.01021174
22.61287,46.77879,0.01021959
22.58595,47.90506,0.01022742
22.60515,44.44835,0.01020586
22.63426,44.31924,0.01021383
22.68489,38.83126,0.01021541
22.61597,42.86707,0.01021541
22.58564,45.28728,0.01024104
22.54718,48.78511,0.01026486
22.55422,52.5027,0.01024253
22.5476,54.22714,0.01021377
22.61384,44.80998,0.01020969
22.58589,45.08046,0.01020969
22.52493,53.82335,0.01020571
22.57245,53.72094,0.01015913
22.61147,46.68411,0.0101675
22.59476,45.89207,0.01015141
22.55945,50.90195,0.01015031
22.56546,47.34805,0.01015031
22.62053,44.8648,0.01015555
22.58898,46.73221,0.01014819
22.62922,45.29651,0.01016596
22.62167,44.10186,0.01016239
22.61628,45.08527,0.01016371
22.55811,49.58011,0.01017424
22.54608,50.95476,0.01018117
22.5778,48.30264,0.01018252
22.61864,45.11198,0.01018917
22.54474,52.32479,0.01018403
22.39955,58.73146,0.01025421
22.49089,58.95209,0.01022495
22.53848,50.01262,0.01022495
22.60971,41.86008,0.0101998
22.60078,44.11904,0.01019215
22.57142,49.93491,0.01019215
22.57008,48.67693,0.01019691
22.58947,45.974,0.01019325
22.55974,50.33749,0.01018256
22.57853,47.40086,0.01018111
22.60418,43.66183,0.01016834
22.59737,46.19969,0.01017543
22.56309,47.80145,0.01018627
22.542,49.38433,0.01019993
22.5183,52.58161,0.010203
22.54272,52.73233,0.01018136
22.60193,47.19123,0.01020193
22.60734,46.03765,0.0102131
22.60649,45.71598,0.01021854
22.60144,45.90754,0.01022018
22.62497,41.56049,0.01020208
22.59992,41.99782,0.01016791
22.60303,45.45389,0.01017517
22.53276,49.04278,0.01020055
22.53526,52.69487,0.01018461
22.5984,45.42703,0.01018769
22.66617,40.27238,0.01020445
22.61804,41.27977,0.01018307
22.59847,42.78635,0.01016139
22.61032,44.16367,0.01016744
22.64077,41.67073,0.01017723
22.66149,39.92881,0.01018816
22.63123,42.86426,0.01019689
22.62181,42.96004,0.0101963
22.56692,45.43325,0.01022442
22.52426,49.72227,0.01024671
22.51922,52.51926,0.01024318
22.48712,54.57773,0.01025051
22.53106,51.97963,0.01024045
22.50632,52.55792,0.01024963
22.57902,47.29364,0.01025946
22.63779,42.83575,0.01027978
22.50523,49.83191,0.01031942
22.50943,50.58001,0.01034129
22.48092,53.88519,0.01035418
22.56558,51.6698,0.01035418
22.63384,41.09002,0.01035472
22.62764,40.8324,0.01034691
22.60655,45.81598,0.01036883
22.58315,47.90084,0.01036883
22.63031,44.24644,0.01039128
22.58066,45.59068,0.01039128
22.50104,52.14167,0.01041418
22.51854,49.30502,0.01044437
22.7106,35.93557,0.01046808
22.74227,30.9773,0.01046878
22.61147,40.36615,0.01046878
22.59499,45.28968,0.01046088
22.6305,41.73478,0.01046588
22.65572,38.55497,0.01046254
22.59099,45.10255,0.0104618
22.56206,47.82213,0.01046163
22.5671,44.32787,0.01049084
22.46567,54.02133,0.01051492
22.42373,58.57419,0.01052928
22.63409,43.63646,0.0105669
22.71054,34.05371,0.01057503
22.72215,31.36906,0.01056609
22.68271,34.51494,0.01055296
22.6418,37.62006,0.01053452
22.64715,40.01074,0.01054764
22.70088,35.48679,0.01056416
22.56625,44.66059,0.01058558
22.5983,48.18673,0.01053874
22.65694,39.11278,0.01054304
22.69419,33.75291,0.01052869
22.70647,35.37133,0.01054412
22.64223,37.32569,0.01054412
22.64989,35.98818,0.01051492
22.69869,34.57799,0.01052229
22.61876,42.58764,0.01051212
22.61749,43.06566,0.01050018
22.59798,43.36946,0.01050547
22.59318,44.97022,0.01049868
22.64144,42.99679,0.01049868
22.67517,35.97152,0.01048747
22.64989,39.7212,0.01049125
22.6008,43.78438,0.01049412
