,lat,lng
941,37.1031751,-76.3868168
942,37.103173,-76.3868164
943,37.1031766,-76.3868021
944,37.1031746,-76.386802
945,37.1031781,-76.3867871
946,37.1031762,-76.3867876
947,37.1031797,-76.3867723
948,37.1031776,-76.3867733
949,37.1031813,-76.3867573
950,37.1031789,-76.3867592
951,37.1031827,-76.3867425
952,37.1031802,-76.386745
953,37.103184,-76.3867278
954,37.1031847,-76.3867203
955,37.1031853,-76.3867131
956,37.103186,-76.3867053
957,37.1031867,-76.3866979
958,37.1031874,-76.3866905
959,37.1031858,-76.3866877
960,37.1031887,-76.3866754
961,37.103187,-76.3866732
962,37.1031901,-76.3866605
963,37.1031883,-76.3866587
964,37.1031914,-76.3866453
965,37.1031898,-76.3866442
966,37.1031927,-76.3866303
967,37.1031913,-76.3866295
968,37.1031941,-76.3866152
969,37.1031925,-76.386615
970,37.1031954,-76.3866001
971,37.1031937,-76.3866003
972,37.1031967,-76.386585
973,37.1031949,-76.3865858
974,37.103198,-76.3865698
975,37.1031961,-76.3865712
976,37.1031992,-76.3865547
977,37.103197,-76.3865566
978,37.1032002,-76.3865396
979,37.1032007,-76.386532
980,37.1032012,-76.3865245
981,37.1032017,-76.3865168
982,37.1032021,-76.3865092
983,37.1032026,-76.3865017
984,37.103203,-76.386494
985,37.1032036,-76.3864865
986,37.1032024,-76.3864839
987,37.1032047,-76.3864714
988,37.1032034,-76.3864692
989,37.1032058,-76.3864562
990,37.1032043,-76.3864545
991,37.1032069,-76.3864411
992,37.1032053,-76.3864397
993,37.1032079,-76.3864256
994,37.1032063,-76.386425
995,37.1032089,-76.3864103
996,37.1032073,-76.3864103
997,37.1032098,-76.3863952
998,37.1032082,-76.3863956
999,37.1032108,-76.38638
1000,37.103209,-76.386381
1001,37.1032118,-76.3863648
1002,37.1032099,-76.3863664
1003,37.1032128,-76.3863495
1004,37.1032133,-76.3863418
1005,37.1032138,-76.3863343
1006,37.1032143,-76.3863264
1007,37.1032149,-76.3863187
1008,37.1032154,-76.3863109
1009,37.1032148,-76.3863077
1010,37.1032166,-76.3862957
1011,37.1032162,-76.3862932
1012,37.1032179,-76.3862803
1013,37.1032175,-76.3862787
1014,37.1032193,-76.386265
1015,37.1032187,-76.3862641
1016,37.1032207,-76.3862499
1017,37.1032199,-76.3862495
1018,37.103222,-76.3862345
1019,37.103221,-76.3862351
1020,37.1032234,-76.3862192
1021,37.103222,-76.3862206
1022,37.1032245,-76.386204
1023,37.1032232,-76.386206
1024,37.1032245,-76.3861914
1025,37.1032264,-76.3861809
1026,37.1032256,-76.3861768
1027,37.1032276,-76.3861658
1028,37.1032265,-76.3861622
1029,37.1032287,-76.3861503
1030,37.1032276,-76.3861479
1031,37.1032296,-76.3861351
1032,37.1032289,-76.3861335
1033,37.1032307,-76.3861199
1034,37.1032302,-76.3861189
1035,37.103232,-76.3861049
1036,37.1032315,-76.3861042
1037,37.1032334,-76.3860899
1038,37.1032327,-76.3860896
1039,37.1032347,-76.3860745
1040,37.1032339,-76.386075
1041,37.1032359,-76.3860594
1042,37.1032349,-76.3860605
1043,37.1032371,-76.3860442
1044,37.1032359,-76.3860459
1045,37.1032381,-76.386029
1046,37.1032368,-76.3860312
1047,37.1032391,-76.3860137
1048,37.1032378,-76.3860167
1049,37.1032387,-76.3860022
1050,37.1032406,-76.3859905
1051,37.1032396,-76.3859875
1052,37.1032415,-76.3859749
1053,37.1032404,-76.3859728
1054,37.1032425,-76.3859594
1055,37.1032414,-76.3859581
1056,37.1032434,-76.385944
1057,37.1032422,-76.3859434
1058,37.1032443,-76.3859283
1059,37.1032431,-76.3859289
1060,37.1032452,-76.3859131
1061,37.103244,-76.3859143
1062,37.103246,-76.3858978
1063,37.1032447,-76.3858998
1064,37.1032468,-76.3858828
1065,37.1032454,-76.3858854
1066,37.1032476,-76.3858677
1067,37.103246,-76.3858711
1068,37.1032483,-76.3858526
1069,37.1032466,-76.3858566
1070,37.103249,-76.3858376
1071,37.1032474,-76.3858419
1072,37.1032482,-76.3858271
1073,37.1032501,-76.3858146
1074,37.1032505,-76.3858069
1075,37.103249,-76.3858122
1076,37.1032498,-76.3857972
1077,37.1032517,-76.3857862
1078,37.1032506,-76.3857824
1079,37.1032525,-76.3857704
1080,37.1032514,-76.3857676
1081,37.1032533,-76.3857548
1082,37.1032522,-76.3857527
1083,37.1032541,-76.3857389
1084,37.1032529,-76.3857375
1085,37.1032549,-76.3857235
1086,37.1032536,-76.3857224
1087,37.1032558,-76.3857078
1088,37.1032544,-76.3857075
1089,37.1032568,-76.3856922
1090,37.1032553,-76.3856925
1091,37.1032579,-76.3856767
1092,37.1032564,-76.3856774
1093,37.103259,-76.3856613
1094,37.1032573,-76.3856623
1095,37.1032601,-76.3856458
1096,37.1032582,-76.3856473
1097,37.1032611,-76.3856302
1098,37.1032591,-76.3856325
1099,37.1032623,-76.3856147
1100,37.10326,-76.3856176
1101,37.1032634,-76.3855993
1102,37.1032641,-76.3855912
1103,37.1032622,-76.3855877
1104,37.1032653,-76.3855755
1105,37.1032633,-76.3855728
1106,37.1032665,-76.38556
1107,37.1032643,-76.3855578
1108,37.1032676,-76.3855443
1109,37.1032653,-76.3855429
1110,37.1032687,-76.3855289
1111,37.1032663,-76.3855279
1112,37.1032697,-76.3855135
1113,37.1032673,-76.3855129
1114,37.1032708,-76.3854979
1115,37.1032685,-76.3854979
1116,37.1032718,-76.3854823
1117,37.1032698,-76.385483
1118,37.103273,-76.3854666
1119,37.103271,-76.3854681
1120,37.1032742,-76.3854509
1121,37.1032721,-76.3854531
1122,37.1032755,-76.3854352
1123,37.1032731,-76.3854382
1124,37.1032767,-76.3854197
1125,37.1032742,-76.3854234
1126,37.1032755,-76.3854087
1127,37.1032782,-76.3853966
1128,37.1032766,-76.3853939
1129,37.1032794,-76.3853812
1130,37.1032776,-76.3853791
1131,37.1032806,-76.3853657
1132,37.1032787,-76.3853643
1133,37.1032818,-76.3853503
1134,37.1032797,-76.3853496
1135,37.103283,-76.3853351
1136,37.1032808,-76.3853349
1137,37.1032842,-76.38532
1138,37.1032822,-76.3853201
1139,37.1032854,-76.385305
1140,37.1032835,-76.3853054
1141,37.1032866,-76.3852899
1142,37.1032847,-76.3852907
1143,37.1032878,-76.3852749
1144,37.1032857,-76.385276
1145,37.1032888,-76.3852599
1146,37.1032868,-76.3852614
1147,37.1032898,-76.3852446
1148,37.1032876,-76.3852468
1149,37.1032908,-76.3852291
1150,37.1032913,-76.3852214
1151,37.1032918,-76.3852135
1152,37.1032923,-76.3852056
1153,37.1032929,-76.3851978
1154,37.1032933,-76.3851902
1155,37.1032914,-76.3851877
1156,37.1032944,-76.3851747
1157,37.1032926,-76.3851728
1158,37.1032956,-76.3851589
1159,37.1032941,-76.3851577
1160,37.1032969,-76.3851434
1161,37.1032954,-76.3851428
1162,37.1032984,-76.3851277
1163,37.1032969,-76.3851279
1164,37.1032998,-76.3851122
1165,37.1032984,-76.3851129
1166,37.1033013,-76.3850966
1167,37.1032995,-76.385098
1168,37.1033028,-76.385081
1169,37.1033008,-76.3850829
1170,37.1033041,-76.3850655
1171,37.1033021,-76.3850681
1172,37.1033053,-76.3850501
1173,37.1033034,-76.3850532
1174,37.1033066,-76.3850346
1175,37.1033072,-76.3850268
1176,37.1033078,-76.3850191
1177,37.1033086,-76.3850114
1178,37.1033093,-76.3850038
1179,37.1033099,-76.3849962
1180,37.1033091,-76.3849936
1181,37.1033112,-76.3849809
1182,37.1033106,-76.3849787
1183,37.1033125,-76.3849654
1184,37.1033123,-76.3849639
1185,37.1033141,-76.38495
1186,37.1033137,-76.384949
1187,37.1033156,-76.3849346
1188,37.1033154,-76.384934
1189,37.1033172,-76.3849192
1190,37.1033168,-76.384919
1191,37.1033187,-76.3849038
1192,37.1033179,-76.3849042
1193,37.1033201,-76.3848881
1194,37.103319,-76.3848896
1195,37.1033214,-76.3848727
1196,37.1033201,-76.3848751
1197,37.1033226,-76.3848574
1198,37.103322,-76.3848604
1199,37.1033238,-76.3848423
1200,37.1033237,-76.3848457
1201,37.1033252,-76.384827
1202,37.1033259,-76.3848194
1203,37.1033266,-76.3848115
1204,37.1033273,-76.384804
1205,37.1033279,-76.3848017
1206,37.1033287,-76.3847887
1207,37.1033291,-76.384787
1208,37.10333,-76.3847733
1209,37.1033303,-76.3847724
1210,37.1033313,-76.384758
1211,37.1033316,-76.3847577
1212,37.1033325,-76.3847428
1213,37.1033328,-76.3847432
1214,37.1033338,-76.3847272
1215,37.1033341,-76.3847285
1216,37.1033351,-76.3847119
1217,37.1033356,-76.3847138
1218,37.1033365,-76.3846968
1219,37.1033368,-76.3846992
1220,37.103338,-76.3846815
1221,37.1033387,-76.3846739
1222,37.1033393,-76.3846663
1223,37.10334,-76.3846587
1224,37.1033407,-76.3846511
1225,37.1033415,-76.3846433
1226,37.1033426,-76.3846405
1227,37.1033429,-76.384628
1228,37.103344,-76.3846259
1229,37.1033444,-76.3846127
1230,37.1033453,-76.3846113
1231,37.1033457,-76.3845973
1232,37.1033467,-76.3845965
1233,37.1033471,-76.3845822
1234,37.103348,-76.3845817
1235,37.1033486,-76.3845671
1236,37.1033493,-76.3845669
1237,37.1033501,-76.3845517
1238,37.1033504,-76.3845522
1239,37.1033517,-76.3845362
1240,37.1033518,-76.3845373
1241,37.1033533,-76.3845204
1242,37.1033531,-76.3845223
1243,37.1033549,-76.3845047
1244,37.103354,-76.3845072
1245,37.1033565,-76.3844887
1246,37.1033571,-76.3844808
1247,37.1033577,-76.384473
1248,37.1033584,-76.384465
1249,37.1033577,-76.3844616
1250,37.1033597,-76.384449
1251,37.1033588,-76.3844465
1252,37.1033608,-76.3844332
1253,37.10336,-76.3844314
1254,37.1033619,-76.3844175
1255,37.1033612,-76.3844164
1256,37.103363,-76.3844022
1257,37.1033622,-76.3844015
1258,37.1033643,-76.3843867
1259,37.1033633,-76.3843867
1260,37.1033657,-76.3843715
1261,37.1033642,-76.3843719
1262,37.1033672,-76.384356
1263,37.1033652,-76.3843571
1264,37.1033686,-76.3843404
1265,37.1033663,-76.3843425
1266,37.1033699,-76.3843252
1267,37.1033676,-76.3843276
1268,37.1033712,-76.38431
1269,37.1033688,-76.3843128
1270,37.1033725,-76.3842946
1271,37.1033732,-76.3842868
1272,37.1033739,-76.3842792
1273,37.1033746,-76.3842713
1274,37.1033753,-76.3842634
1275,37.103376,-76.3842558
1276,37.1033741,-76.3842539
1277,37.1033773,-76.3842403
1278,37.1033753,-76.3842392
1279,37.1033786,-76.3842248
1280,37.1033765,-76.3842245
1281,37.1033798,-76.3842094
1282,37.1033779,-76.3842096
1283,37.1033812,-76.3841941
1284,37.1033794,-76.3841947
1285,37.1033827,-76.3841784
1286,37.103381,-76.3841797
1287,37.1033844,-76.384163
1288,37.1033825,-76.3841648
1289,37.103386,-76.3841474
1290,37.1033842,-76.38415
1291,37.1033876,-76.384132
1292,37.1033858,-76.3841352
1293,37.1033893,-76.3841166
1294,37.1033873,-76.3841204
1295,37.1033909,-76.3841012
1296,37.1033887,-76.3841057
1297,37.1033924,-76.3840858
1298,37.1033932,-76.384078
1299,37.1033939,-76.3840701
1300,37.1033946,-76.3840624
1301,37.1033954,-76.3840545
1302,37.103396,-76.3840467
1303,37.1033947,-76.3840465
1304,37.1033975,-76.3840311
1305,37.103396,-76.3840316
1306,37.1033989,-76.3840156
1307,37.1033996,-76.3840078
1308,37.1034004,-76.384
1309,37.1033988,-76.3840016
1310,37.1034018,-76.3839846
1311,37.1034006,-76.3839866
1312,37.1034034,-76.3839688
1313,37.1034023,-76.3839716
1314,37.1034051,-76.3839535
1315,37.1034038,-76.3839565
1316,37.1034068,-76.383938
1317,37.1034055,-76.3839414
1318,37.1034084,-76.3839225
1319,37.1034073,-76.3839265
1320,37.1034091,-76.3839115
1321,37.1034111,-76.3838988
1322,37.1034108,-76.3838964
1323,37.1034129,-76.3838834
1324,37.1034126,-76.3838812
1325,37.1034148,-76.3838677
1326,37.1034145,-76.3838663
1327,37.1034167,-76.3838519
1328,37.1034164,-76.3838513
1329,37.1034186,-76.3838364
1330,37.1034183,-76.3838363
1331,37.1034206,-76.3838207
1332,37.1034202,-76.3838212
1333,37.1034225,-76.3838051
1334,37.1034219,-76.3838061
1335,37.1034243,-76.3837894
1336,37.1034237,-76.3837908
1337,37.103426,-76.3837737
1338,37.1034254,-76.3837758
1339,37.1034278,-76.3837579
1340,37.103427,-76.3837609
1341,37.1034296,-76.3837422
1342,37.1034284,-76.3837459
1343,37.1034313,-76.3837268
1344,37.10343,-76.383731
1345,37.1034316,-76.3837161
1346,37.1034335,-76.3837038
1347,37.1034331,-76.3837012
1348,37.103435,-76.3836884
1349,37.1034346,-76.3836865
1350,37.1034366,-76.3836733
1351,37.1034363,-76.3836717
1352,37.1034382,-76.383658
1353,37.1034379,-76.3836569
1354,37.10344,-76.3836428
1355,37.1034396,-76.3836421
1356,37.1034418,-76.3836274
1357,37.1034414,-76.3836272
1358,37.1034436,-76.383612
1359,37.1034431,-76.3836123
1360,37.1034453,-76.3835966
1361,37.1034447,-76.3835976
1362,37.103447,-76.3835813
1363,37.1034464,-76.3835829
1364,37.1034487,-76.3835663
1365,37.103448,-76.3835682
1366,37.1034506,-76.3835512
1367,37.1034496,-76.3835536
1368,37.1034525,-76.383536
1369,37.1034514,-76.3835391
1370,37.1034535,-76.3835246
1371,37.1034555,-76.383513
1372,37.1034554,-76.3835102
1373,37.1034577,-76.3834979
1374,37.1034574,-76.3834959
1375,37.1034599,-76.3834828
1376,37.1034594,-76.3834815
1377,37.1034622,-76.3834679
1378,37.1034615,-76.3834671
1379,37.1034645,-76.3834531
1380,37.1034636,-76.3834528
1381,37.1034666,-76.3834381
1382,37.1034656,-76.3834385
1383,37.1034688,-76.383423
1384,37.1034677,-76.3834241
1385,37.1034709,-76.3834077
1386,37.1034698,-76.3834097
1387,37.103473,-76.3833925
1388,37.1034721,-76.3833952
1389,37.103475,-76.3833773
1390,37.1034743,-76.3833807
1391,37.1034771,-76.3833621
1392,37.1034763,-76.3833662
1393,37.1034783,-76.3833517
1394,37.10348,-76.3833393
1395,37.1034803,-76.3833372
1396,37.1034819,-76.3833239
1397,37.1034821,-76.3833227
1398,37.1034837,-76.3833086
1399,37.1034838,-76.3833083
1400,37.1034856,-76.3832933
1401,37.1034856,-76.3832939
1402,37.1034873,-76.3832781
1403,37.1034875,-76.3832795
1404,37.1034891,-76.3832631
1405,37.1034893,-76.3832651
1406,37.1034908,-76.3832479
1407,37.1034914,-76.3832506
1408,37.1034926,-76.3832329
1409,37.1034933,-76.3832359
1410,37.1034945,-76.3832177
1411,37.103495,-76.3832212
1412,37.1034963,-76.3832024
1413,37.1034966,-76.3832066
1414,37.1034981,-76.3831872
1415,37.1034982,-76.3831918
1416,37.1034999,-76.3831719
1417,37.1034999,-76.3831769
1418,37.1035017,-76.3831618
1419,37.1035026,-76.3831488
1420,37.1035033,-76.3831466
1421,37.1035044,-76.3831331
1422,37.1035049,-76.3831313
1423,37.1035063,-76.383117
1424,37.1035067,-76.3831159
1425,37.1035081,-76.3831012
1426,37.1035084,-76.3831008
1427,37.1035099,-76.3830852
1428,37.1035102,-76.3830855
1429,37.1035117,-76.3830694
1430,37.1035119,-76.3830703
1431,37.1035135,-76.3830538
1432,37.1035136,-76.3830551
1433,37.1035152,-76.3830382
1434,37.1035153,-76.38304
1435,37.1035168,-76.3830227
1436,37.1035171,-76.3830248
1437,37.1035184,-76.3830071
1438,37.1035191,-76.3830098
1439,37.1035202,-76.3829917
1440,37.1035209,-76.3829948
1441,37.1035229,-76.3829798
1442,37.103523,-76.3829682
1443,37.1035248,-76.3829649
1444,37.1035248,-76.3829528
1445,37.1035269,-76.3829498
1446,37.1035267,-76.382937
1447,37.1035289,-76.3829348
1448,37.1035287,-76.3829215
1449,37.1035307,-76.3829199
1450,37.1035306,-76.3829056
1451,37.1035326,-76.3829049
1452,37.1035325,-76.3828899
1453,37.1035345,-76.3828899
1454,37.1035343,-76.3828741
1455,37.1035364,-76.3828748
1456,37.1035362,-76.3828584
1457,37.1035384,-76.3828597
1458,37.103538,-76.3828427
1459,37.1035404,-76.3828447
1460,37.1035399,-76.3828269
1461,37.1035422,-76.3828296
1462,37.1035418,-76.3828113
1463,37.1035427,-76.3828034
1464,37.1035436,-76.3827956
1465,37.1035445,-76.3827878
1466,37.1035481,-76.3827847
1467,37.1035465,-76.382772
1468,37.1035501,-76.3827698
1469,37.1035484,-76.3827565
1470,37.103552,-76.3827552
1471,37.1035504,-76.3827412
1472,37.1035538,-76.3827404
1473,37.1035523,-76.3827259
1474,37.1035556,-76.3827257
1475,37.1035543,-76.3827105
1476,37.1035574,-76.3827109
1477,37.1035563,-76.3826951
1478,37.1035593,-76.382696
1479,37.1035584,-76.3826797
1480,37.1035611,-76.3826813
1481,37.1035604,-76.3826644
1482,37.103563,-76.3826668
1483,37.1035624,-76.3826491
1484,37.1035635,-76.3826415
1485,37.1035646,-76.382634
1486,37.1035657,-76.3826264
1487,37.1035666,-76.382619
1488,37.1035676,-76.3826112
1489,37.1035685,-76.3826036
1490,37.1035695,-76.3825961
1491,37.1035714,-76.3825922
1492,37.1035713,-76.3825807
1493,37.1035732,-76.382577
1494,37.1035732,-76.3825653
1495,37.1035748,-76.382562
1496,37.103575,-76.3825498
1497,37.1035761,-76.3825468
1498,37.1035768,-76.3825343
1499,37.1035777,-76.3825317
1500,37.1035785,-76.3825188
1501,37.1035795,-76.3825165
1502,37.1035803,-76.3825032
1503,37.103581,-76.3825015
1504,37.103582,-76.3824875
1505,37.1035828,-76.3824865
1506,37.1035839,-76.3824719
1507,37.1035843,-76.3824712
1508,37.1035857,-76.3824565
1509,37.1035867,-76.3824484
1510,37.1035875,-76.3824406
1511,37.1035884,-76.3824327
1512,37.1035892,-76.3824257
1513,37.1035902,-76.3824166
1514,37.103591,-76.3824107
1515,37.103592,-76.3824006
1516,37.1035926,-76.3823953
1517,37.1035938,-76.3823848
1518,37.1035946,-76.3823802
1519,37.1035956,-76.3823693
1520,37.1035965,-76.3823654
1521,37.1035973,-76.3823537
1522,37.1035985,-76.3823503
1523,37.1035991,-76.3823379
1524,37.1036005,-76.3823354
1525,37.103601,-76.3823225
1526,37.1036021,-76.3823203
1527,37.103603,-76.3823067
1528,37.103604,-76.3823053
1529,37.1036059,-76.3822904
1530,37.103606,-76.3822833
1531,37.1036076,-76.3822755
1532,37.103608,-76.3822681
1533,37.1036095,-76.3822608
1534,37.10361,-76.3822533
1535,37.1036114,-76.3822466
1536,37.1036119,-76.3822389
1537,37.1036131,-76.382233
1538,37.1036139,-76.3822252
1539,37.1036148,-76.3822198
1540,37.1036157,-76.3822119
1541,37.1036163,-76.382207
1542,37.1036175,-76.3821992
1543,37.1036179,-76.3821947
1544,37.1036192,-76.3821871
1545,37.1036195,-76.3821831
1546,37.1036207,-76.3821753
1547,37.1036208,-76.3821719
1548,37.1036222,-76.3821639
1549,37.1036221,-76.3821612
1550,37.1036234,-76.3821532
1551,37.1036231,-76.3821507
1552,37.1036245,-76.3821431
1553,37.1036238,-76.3821407
1554,37.1036244,-76.3821314
1555,37.1036261,-76.382129
1556,37.1036266,-76.3821246
1557,37.1036248,-76.3821226
1558,37.1036275,-76.3821161
1559,37.1036278,-76.3821122
1560,37.1036257,-76.3821069
1561,37.1036285,-76.3821047
1562,37.1036259,-76.3820998
1563,37.1036291,-76.3820979
1564,37.1036261,-76.3820932
1565,37.1036297,-76.3820917
1566,37.1036262,-76.3820869
1567,37.1036303,-76.3820861
1568,37.1036263,-76.3820811
1569,37.1036307,-76.3820809
1570,37.1036261,-76.3820757
1571,37.1036312,-76.3820762
1572,37.1036259,-76.3820709
1573,37.1036314,-76.3820722
1574,37.1036257,-76.3820666
1575,37.1036315,-76.3820689
1576,37.1036255,-76.382063
1577,37.1036252,-76.38206
1578,37.1036317,-76.3820652
1579,37.1036252,-76.3820582
1580,37.1036317,-76.3820637
1581,37.1036254,-76.3820572
1582,37.1036318,-76.3820628
1583,37.1036258,-76.3820569
1584,37.1036319,-76.3820626
1585,37.1036264,-76.3820572
1586,37.1036323,-76.3820629
1587,37.1036273,-76.3820579
1588,37.103633,-76.3820637
1589,37.1036284,-76.3820588
1590,37.103634,-76.3820649
1591,37.1036291,-76.3820596
1592,37.1036353,-76.3820663
1593,37.1036301,-76.3820607
1594,37.1036367,-76.3820682
1595,37.1036317,-76.3820625
1596,37.1036385,-76.3820703
1597,37.1036336,-76.3820648
1598,37.1036404,-76.3820727
1599,37.1036358,-76.3820674
1600,37.1036381,-76.3820703
1601,37.1036439,-76.3820772
1602,37.1036403,-76.3820731
1603,37.1036466,-76.3820807
1604,37.1036429,-76.3820764
1605,37.1036494,-76.3820845
1606,37.1036459,-76.3820801
1607,37.1036525,-76.3820885
1608,37.1036493,-76.3820843
1609,37.1036559,-76.3820929
1610,37.1036528,-76.3820887
1611,37.1036596,-76.3820977
1612,37.1036563,-76.3820933
1613,37.1036637,-76.382103
1614,37.1036603,-76.3820988
1615,37.1036678,-76.3821085
1616,37.1036644,-76.3821044
1617,37.1036724,-76.3821147
1618,37.1036686,-76.3821101
1619,37.103677,-76.382121
1620,37.1036731,-76.3821164
1621,37.1036819,-76.3821277
1622,37.1036845,-76.3821312
1623,37.103687,-76.3821346
1624,37.1036897,-76.3821382
1625,37.1036925,-76.3821419
1626,37.1036953,-76.3821456
1627,37.1036936,-76.3821438
1628,37.103701,-76.3821531
1629,37.103699,-76.3821511
1630,37.1037068,-76.3821608
1631,37.103705,-76.3821586
1632,37.1037129,-76.3821687
1633,37.1037108,-76.382166
1634,37.1037191,-76.3821766
1635,37.1037167,-76.3821736
1636,37.1037254,-76.3821845
1637,37.1037231,-76.3821814
1638,37.1037318,-76.3821926
1639,37.1037296,-76.3821894
1640,37.1037385,-76.3822008
1641,37.1037363,-76.3821975
1642,37.1037451,-76.3822091
1643,37.1037432,-76.3822058
1644,37.1037522,-76.3822178
1645,37.1037499,-76.3822142
1646,37.1037569,-76.3822229
1647,37.1037627,-76.3822307
1648,37.1037639,-76.3822313
1649,37.1037697,-76.3822396
1650,37.1037711,-76.38224
1651,37.1037768,-76.3822485
1652,37.1037782,-76.3822488
1653,37.1037842,-76.3822577
1654,37.1037851,-76.3822574
1655,37.1037917,-76.3822667
1656,37.103792,-76.3822662
1657,37.1037991,-76.3822759
1658,37.1037995,-76.3822752
1659,37.1038066,-76.3822853
1660,37.103807,-76.382284
1661,37.1038142,-76.3822947
1662,37.1038145,-76.3822929
1663,37.103822,-76.3823041
1664,37.1038222,-76.3823019
1665,37.1038299,-76.3823133
1666,37.1038299,-76.3823109
1667,37.1038382,-76.3823226
1668,37.1038376,-76.3823199
1669,37.1038452,-76.3823287
1670,37.1038504,-76.3823362
1671,37.1038527,-76.3823375
1672,37.1038586,-76.3823454
1673,37.1038601,-76.3823464
1674,37.1038668,-76.3823545
1675,37.1038676,-76.3823552
1676,37.1038749,-76.3823638
1677,37.1038751,-76.3823636
1678,37.103883,-76.3823728
1679,37.1038827,-76.3823722
1680,37.1038911,-76.3823817
1681,37.1038905,-76.3823809
1682,37.1038993,-76.3823906
1683,37.1038985,-76.3823897
1684,37.1039076,-76.3823997
1685,37.1039065,-76.3823984
1686,37.1039159,-76.3824086
1687,37.1039146,-76.3824072
1688,37.1039241,-76.3824173
1689,37.1039227,-76.382416
1690,37.1039325,-76.3824263
1691,37.1039309,-76.3824245
1692,37.1039391,-76.382433
1693,37.1039454,-76.3824396
1694,37.1039473,-76.3824416
1695,37.1039541,-76.3824484
1696,37.1039558,-76.3824504
1697,37.1039628,-76.3824573
1698,37.1039644,-76.3824591
1699,37.1039716,-76.3824662
1700,37.1039731,-76.382468
1701,37.1039806,-76.3824754
1702,37.1039816,-76.3824767
1703,37.1039896,-76.3824846
1704,37.10399,-76.3824856
1705,37.1039986,-76.3824938
1706,37.1039986,-76.3824943
1707,37.1040076,-76.3825031
1708,37.1040071,-76.3825032
1709,37.1040165,-76.3825123
1710,37.1040155,-76.382512
1711,37.1040253,-76.3825214
1712,37.1040238,-76.3825206
1713,37.1040341,-76.3825307
1714,37.104032,-76.3825292
1715,37.1040402,-76.3825378
1716,37.1040473,-76.3825445
1717,37.1040485,-76.3825463
1718,37.1040563,-76.3825537
1719,37.1040571,-76.3825549
1720,37.1040654,-76.3825629
1721,37.1040657,-76.3825637
1722,37.1040747,-76.3825722
1723,37.1040744,-76.3825726
1724,37.1040838,-76.3825817
1725,37.1040832,-76.3825816
1726,37.104093,-76.3825912
1727,37.1040919,-76.3825905
1728,37.1041021,-76.3826006
1729,37.1041006,-76.3825994
1730,37.1041111,-76.3826098
1731,37.1041093,-76.3826084
1732,37.1041203,-76.382619
1733,37.1041179,-76.3826173
1734,37.1041292,-76.3826282
1735,37.1041264,-76.3826262
1736,37.1041381,-76.3826374
1737,37.1041353,-76.3826355
1738,37.1041471,-76.3826469
1739,37.1041443,-76.3826449
1740,37.1041529,-76.3826542
1741,37.1041609,-76.3826615
1742,37.1041616,-76.3826637
1743,37.1041702,-76.3826713
1744,37.1041704,-76.3826731
1745,37.1041793,-76.382681
1746,37.1041792,-76.3826825
1747,37.1041884,-76.3826908
1748,37.104188,-76.3826918
1749,37.1041977,-76.3827006
1750,37.1041969,-76.3827011
1751,37.1042072,-76.3827104
1752,37.1042061,-76.3827106
1753,37.1042171,-76.3827204
1754,37.1042153,-76.3827199
1755,37.1042268,-76.3827301
1756,37.1042247,-76.3827294
1757,37.1042365,-76.3827397
1758,37.1042341,-76.3827389
1759,37.1042461,-76.3827495
1760,37.1042437,-76.3827485
1761,37.1042556,-76.3827592
1762,37.1042533,-76.3827579
1763,37.1042652,-76.3827688
1764,37.1042627,-76.3827671
1765,37.1042748,-76.3827784
1766,37.1042796,-76.3827832
1767,37.1042844,-76.3827881
1768,37.1042892,-76.3827929
1769,37.1042908,-76.3827946
1770,37.1042987,-76.3828024
1771,37.1043002,-76.3828035
1772,37.1043084,-76.3828118
1773,37.1043092,-76.3828125
1774,37.1043181,-76.3828211
1775,37.1043183,-76.3828214
1776,37.1043278,-76.3828304
1777,37.1043326,-76.3828349
1778,37.1043273,-76.3828303
1779,37.1043364,-76.3828393
1780,37.1043468,-76.3828489
1781,37.1043456,-76.3828484
1782,37.1043561,-76.3828582
1783,37.1043549,-76.3828575
1784,37.1043656,-76.3828676
1785,37.1043642,-76.3828665
1786,37.1043752,-76.3828769
1787,37.1043735,-76.3828756
1788,37.1043851,-76.3828865
1789,37.1043828,-76.3828851
1790,37.1043948,-76.3828962
1791,37.1043922,-76.3828948
1792,37.1044043,-76.382906
1793,37.104409,-76.3829109
1794,37.1044138,-76.3829158
1795,37.1044185,-76.3829207
1796,37.1044232,-76.3829257
1797,37.1044198,-76.3829237
1798,37.1044286,-76.3829333
1799,37.1044371,-76.3829404
1800,37.1044374,-76.382943
1801,37.1044463,-76.3829501
1802,37.1044463,-76.3829524
1803,37.1044556,-76.3829599
1804,37.1044552,-76.3829618
1805,37.1044648,-76.3829695
1806,37.1044642,-76.3829712
1807,37.1044742,-76.3829793
1808,37.1044731,-76.3829807
1809,37.1044835,-76.382989
1810,37.1044822,-76.3829902
1811,37.1044929,-76.3829987
1812,37.1044913,-76.3829998
1813,37.1045024,-76.3830083
1814,37.1045005,-76.383009
1815,37.1045121,-76.3830177
1816,37.1045169,-76.3830225
1817,37.1045218,-76.3830271
1818,37.1045268,-76.3830318
1819,37.1045318,-76.3830365
1820,37.1045368,-76.3830414
1821,37.1045382,-76.3830457
1822,37.1045468,-76.383051
1823,37.1045477,-76.3830552
1824,37.1045568,-76.3830608
1825,37.1045573,-76.3830646
1826,37.1045665,-76.3830707
1827,37.1045667,-76.3830741
1828,37.1045761,-76.3830803
